sale_id,product_id,date,quantity,unit_price,revenue
6450,25,2024-07-19,3,23.27,69.81
6451,25,2024-06-09,5,22.88,114.4
6452,25,2024-06-09,5,23.24,116.2
6453,25,2024-03-03,5,23.15,115.75
6454,25,2024-02-22,0,22.58,0.0
6455,25,2024-02-22,2,23.12,46.24
6456,25,2024-09-30,3,23.87,71.61
6457,25,2024-06-24,4,23.2,92.8
6458,25,2024-07-25,11,23.06,253.66
6459,25,2024-08-15,4,23.43,93.72
6460,25,2024-03-06,4,23.05,92.2
6461,25,2024-03-06,8,22.83,182.64
6462,25,2024-04-26,8,23.34,186.72
6463,25,2024-05-31,6,23.52,141.12
6464,25,2024-03-26,9,23.84,214.56
6465,25,2024-04-05,4,22.75,91.0
6466,25,2024-10-27,2,23.89,47.78
6467,25,2024-06-27,4,22.56,90.24
6468,25,2024-11-08,8,23.63,189.04
6469,25,2024-11-08,6,23.51,141.06
6470,25,2024-11-08,6,23.04,138.24
6471,25,2024-09-23,5,23.11,115.55
6472,25,2024-09-23,5,23.13,115.65
6473,25,2024-01-10,6,22.62,135.72
6474,25,2024-05-22,4,23.75,95.0
6475,25,2024-12-11,2,23.18,46.36
6476,25,2024-12-11,1,22.86,22.86
6477,25,2024-12-11,3,22.72,68.16
6478,25,2024-11-15,5,22.64,113.2
6479,25,2024-01-17,6,22.8,136.8
6480,25,2024-10-10,2,23.28,46.56
6481,25,2024-10-10,6,23.19,139.14
6482,25,2024-12-14,5,23.44,117.2
6483,25,2024-12-14,3,22.68,68.03999999999999
6484,25,2024-02-13,3,22.81,68.43
6485,25,2024-05-11,9,23.56,212.04
6486,25,2024-10-26,1,23.04,23.04
6487,25,2024-10-26,6,22.54,135.24
6488,25,2024-11-01,5,22.89,114.45
6489,25,2024-03-17,3,22.95,68.85
6490,25,2024-12-22,6,22.97,137.82
6491,25,2024-11-30,6,23.19,139.14
6492,25,2024-03-27,6,23.45,140.7
6493,25,2024-09-09,6,22.82,136.92
6494,25,2024-09-09,8,23.29,186.32
6495,25,2024-03-10,7,23.72,166.04
6496,25,2024-11-02,7,23.45,164.15
6497,25,2024-11-02,4,22.73,90.92
6498,25,2024-02-16,6,23.19,139.14
6499,25,2024-09-15,4,22.62,90.48
6500,25,2024-09-18,7,23.4,163.8
6501,25,2024-09-18,6,23.4,140.4
6502,25,2024-09-20,3,23.68,71.04
6503,25,2024-12-04,6,23.57,141.42000000000002
6504,25,2024-12-04,3,22.97,68.91
6505,25,2024-07-22,6,22.79,136.74
6506,25,2024-03-18,10,23.04,230.4
6507,25,2024-03-18,4,23.69,94.76
6508,25,2024-03-18,3,23.79,71.37
6509,25,2024-11-17,5,23.85,119.25
6510,25,2024-11-17,6,23.09,138.54
6511,25,2024-11-22,4,23.41,93.64
6512,25,2024-03-25,5,23.25,116.25
6513,25,2024-04-04,2,22.63,45.26
6514,25,2024-04-04,6,23.1,138.6
6515,25,2024-10-24,5,23.5,117.5
6516,25,2024-03-12,3,23.6,70.80000000000001
6517,25,2024-01-14,3,22.91,68.73
6518,25,2024-08-02,7,23.43,164.01
6519,25,2024-08-02,4,23.0,92.0
6520,25,2024-12-23,8,23.37,186.96
6521,25,2024-11-19,5,23.72,118.6
6522,25,2024-05-18,3,23.2,69.6
6523,25,2024-05-18,3,23.69,71.07
6524,25,2024-05-18,0,23.3,0.0
6525,25,2024-09-29,2,23.36,46.72
6526,25,2024-08-24,5,22.71,113.55
6527,25,2024-12-27,5,23.49,117.45
6528,25,2024-02-08,6,23.27,139.62
6529,25,2024-02-08,4,22.61,90.44
6530,25,2024-02-01,6,23.82,142.92
6531,25,2024-08-07,11,23.35,256.85
6532,25,2024-10-23,5,23.81,119.05
6533,25,2024-11-25,5,22.86,114.3
6534,25,2024-06-04,7,23.88,167.16
6535,25,2024-06-04,8,22.99,183.92
6536,25,2024-02-10,9,22.91,206.19
6537,25,2024-02-10,6,23.46,140.76
6538,25,2024-02-10,3,23.38,70.14
6539,25,2024-01-01,5,23.64,118.2
6540,25,2024-01-01,3,22.79,68.37
6541,25,2024-07-05,3,23.52,70.56
6542,25,2024-01-16,4,22.81,91.24
6543,25,2024-08-11,6,23.25,139.5
6544,25,2024-04-27,7,23.53,164.71
6545,25,2024-07-28,2,22.87,45.74
6546,25,2024-11-07,5,23.41,117.05
6547,25,2024-11-07,1,23.76,23.76
6548,25,2024-11-07,7,23.05,161.35
6549,25,2024-11-20,7,23.52,164.64
6550,25,2024-11-20,2,23.16,46.32
6551,25,2024-09-02,4,22.88,91.52
6552,25,2024-12-07,3,22.7,68.1
6553,25,2024-12-20,4,23.29,93.16
6554,25,2024-12-20,5,22.62,113.1
6555,25,2024-12-20,6,22.88,137.28
6556,25,2024-06-02,3,23.83,71.49
6557,25,2024-06-02,5,23.67,118.35
6558,25,2024-12-08,5,23.11,115.55
6559,25,2024-12-28,6,23.89,143.34
6560,25,2024-07-20,1,23.21,23.21
6561,25,2024-10-07,5,23.13,115.65
6562,25,2024-10-07,3,22.72,68.16
6563,25,2024-10-07,4,23.58,94.32
6564,25,2024-11-06,2,22.58,45.16
6565,25,2024-11-06,4,22.67,90.68
6566,25,2024-02-07,11,22.7,249.7
6567,25,2024-02-07,3,23.56,70.68
6568,25,2024-12-10,5,22.58,112.9
6569,25,2024-03-14,2,22.61,45.22
6570,25,2024-07-04,5,23.88,119.4
6571,25,2024-02-19,14,22.92,320.88
6572,25,2024-07-17,6,22.83,136.98
6573,25,2024-02-24,11,23.57,259.27
6574,25,2024-12-21,3,23.02,69.06
6575,25,2024-12-21,10,22.56,225.6
6576,25,2024-06-20,5,23.59,117.95
6577,25,2024-06-20,4,23.87,95.48
6578,25,2024-12-24,6,23.28,139.68
6579,25,2024-06-15,5,22.75,113.75
6580,26,2024-06-23,7,37.76,264.32
6581,26,2024-10-04,3,36.68,110.04
6582,26,2024-09-06,3,37.47,112.41
6583,26,2024-01-09,3,36.62,109.86
6584,26,2024-01-03,7,35.99,251.93
6585,26,2024-08-04,5,35.85,179.25
6586,26,2024-05-08,8,36.29,290.32
6587,26,2024-05-08,3,36.93,110.79
6588,26,2024-05-08,6,36.08,216.48
6589,26,2024-12-05,8,35.79,286.32
6590,26,2024-12-05,4,36.58,146.32
6591,26,2024-12-05,4,36.46,145.84
6592,26,2024-10-14,6,36.45,218.7
6593,26,2024-10-14,2,36.21,72.42
6594,26,2024-03-22,4,36.69,146.76
6595,26,2024-06-02,8,36.76,294.08
6596,26,2024-09-12,1,36.71,36.71
6597,26,2024-09-12,5,37.45,187.25
6598,26,2024-02-09,5,36.43,182.15
6599,26,2024-02-09,6,36.93,221.58
6600,26,2024-07-20,4,36.44,145.76
6601,26,2024-12-26,7,36.06,252.42
6602,26,2024-04-06,8,36.5,292.0
6603,26,2024-04-29,7,36.25,253.75
6604,26,2024-04-29,8,36.93,295.44
6605,26,2024-04-29,3,35.66,106.98
6606,26,2024-10-21,4,36.15,144.6
6607,26,2024-10-21,3,36.6,109.8
6608,26,2024-10-21,3,36.47,109.41
6609,26,2024-04-18,12,36.45,437.4
6610,26,2024-01-12,4,37.2,148.8
6611,26,2024-01-12,2,35.81,71.62
6612,26,2024-01-12,4,36.11,144.44
6613,26,2024-02-07,7,37.8,264.6
6614,26,2024-09-13,6,35.98,215.88
6615,26,2024-09-13,4,37.03,148.12
6616,26,2024-09-13,6,37.39,224.34
6617,26,2024-12-01,2,37.77,75.54
6618,26,2024-09-11,5,37.28,186.4
6619,26,2024-03-13,5,37.63,188.15
6620,26,2024-11-11,6,37.14,222.84
6621,26,2024-11-11,5,35.78,178.9
6622,26,2024-06-09,9,36.61,329.49
6623,26,2024-07-14,8,37.5,300.0
6624,26,2024-02-15,10,37.63,376.3
6625,26,2024-02-15,3,36.3,108.9
6626,26,2024-08-14,6,36.12,216.72
6627,26,2024-11-16,4,35.72,142.88
6628,26,2024-03-03,7,37.34,261.38
6629,26,2024-03-03,3,37.68,113.04
6630,26,2024-03-03,6,36.82,220.92
6631,26,2024-10-25,6,37.58,225.48
6632,26,2024-03-01,5,37.39,186.95
6633,26,2024-05-16,3,37.18,111.54
6634,26,2024-05-16,4,35.83,143.32
6635,26,2024-08-27,6,36.0,216.0
6636,26,2024-08-27,2,36.63,73.26
6637,26,2024-12-15,6,37.2,223.2
6638,26,2024-08-22,4,37.66,150.64
6639,26,2024-08-22,3,35.63,106.89
6640,26,2024-07-29,4,37.3,149.2
6641,26,2024-07-29,7,35.65,249.55
6642,26,2024-12-10,12,35.73,428.76
6643,26,2024-12-03,2,35.72,71.44
6644,26,2024-12-03,5,35.9,179.5
6645,26,2024-07-30,7,37.45,262.15
6646,26,2024-07-30,2,36.22,72.44
6647,26,2024-07-30,2,35.99,71.98
6648,26,2024-12-23,5,36.16,180.8
6649,26,2024-12-23,1,37.27,37.27
6650,26,2024-05-02,4,36.44,145.76
6651,26,2024-05-02,5,36.62,183.1
6652,26,2024-05-02,4,37.1,148.4
6653,26,2024-06-21,7,36.8,257.6
6654,26,2024-02-10,5,36.77,183.85
6655,26,2024-02-10,7,37.69,263.83
6656,26,2024-02-10,3,36.94,110.82
6657,26,2024-10-20,5,37.26,186.3
6658,26,2024-10-20,4,36.76,147.04
6659,26,2024-03-18,4,36.72,146.88
6660,26,2024-03-18,8,37.38,299.04
6661,26,2024-06-11,9,36.93,332.37
6662,26,2024-05-04,7,36.27,253.89
6663,26,2024-05-04,8,36.52,292.16
6664,26,2024-09-27,6,36.43,218.58
6665,26,2024-09-27,4,36.05,144.2
6666,26,2024-02-28,1,36.57,36.57
6667,26,2024-02-28,5,35.93,179.65
6668,26,2024-02-28,10,37.35,373.5
6669,26,2024-04-02,8,37.04,296.32
6670,26,2024-07-24,3,36.15,108.44999999999999
6671,26,2024-07-09,2,36.11,72.22
6672,26,2024-07-09,10,36.68,366.8
6673,26,2024-07-09,6,36.63,219.78
6674,26,2024-01-10,5,36.63,183.15
6675,26,2024-03-14,4,35.72,142.88
6676,26,2024-03-14,7,37.58,263.06
6677,26,2024-07-07,5,36.26,181.3
6678,26,2024-06-27,4,36.63,146.52
6679,26,2024-02-12,6,37.05,222.3
6680,26,2024-02-12,4,36.93,147.72
6681,26,2024-05-12,4,36.74,146.96
6682,26,2024-12-22,5,37.67,188.35
6683,26,2024-12-22,9,36.66,329.94
6684,26,2024-02-29,8,36.03,288.24
6685,26,2024-02-02,2,35.97,71.94
6686,26,2024-02-02,8,35.93,287.44
6687,26,2024-10-27,6,36.2,217.20000000000002
6688,26,2024-08-01,4,36.09,144.36
6689,26,2024-08-01,5,35.66,178.3
6690,26,2024-08-01,2,37.37,74.74
6691,26,2024-07-18,6,36.98,221.88
6692,26,2024-11-01,2,35.72,71.44
6693,26,2024-02-20,5,35.88,179.4
6694,26,2024-02-20,4,36.68,146.72
6695,26,2024-09-26,4,35.69,142.76
6696,26,2024-05-30,5,37.21,186.05
6697,26,2024-04-15,8,35.76,286.08
6698,26,2024-04-15,5,37.66,188.3
6699,26,2024-06-10,8,37.06,296.48
6700,26,2024-02-25,6,37.2,223.2
6701,26,2024-04-25,10,35.92,359.2
6702,26,2024-09-29,5,35.81,179.05
6703,26,2024-10-30,9,36.48,328.32
6704,26,2024-10-30,7,36.28,253.96
6705,26,2024-10-30,2,36.04,72.08
6706,26,2024-05-15,3,36.53,109.59
6707,26,2024-10-15,3,35.94,107.82
6708,26,2024-10-15,2,36.17,72.34
6709,26,2024-12-20,3,35.61,106.83
6710,26,2024-05-21,7,37.5,262.5
6711,26,2024-04-11,9,36.67,330.03
6712,26,2024-04-11,7,36.64,256.48
6713,26,2024-05-13,4,37.65,150.6
6714,26,2024-09-17,4,35.78,143.12
6715,26,2024-09-05,6,37.59,225.54
6716,26,2024-01-05,3,37.77,113.31
6717,26,2024-01-05,3,37.71,113.13
6718,26,2024-01-05,2,36.84,73.68
6719,26,2024-10-07,2,37.4,74.8
6720,26,2024-10-07,5,37.07,185.35
6721,26,2024-12-21,7,37.08,259.56
6722,26,2024-12-16,6,36.91,221.46
6723,26,2024-07-11,10,37.38,373.8
6724,26,2024-07-16,7,36.15,253.05
6725,26,2024-11-25,1,36.56,36.56
6726,26,2024-11-29,5,37.68,188.4
6727,26,2024-07-06,2,37.75,75.5
6728,26,2024-04-19,2,35.72,71.44
6729,26,2024-10-10,5,37.37,186.85
6730,26,2024-10-10,5,37.42,187.1
6731,26,2024-01-17,3,37.47,112.41
6732,26,2024-06-03,4,37.71,150.84
6733,26,2024-06-28,6,35.95,215.7
6734,26,2024-06-28,5,36.8,184.0
6735,26,2024-11-30,5,37.24,186.2
6736,26,2024-09-18,4,36.34,145.36
6737,26,2024-09-18,9,35.97,323.73
6738,26,2024-06-04,10,37.65,376.5
6739,26,2024-06-25,3,36.3,108.9
6740,26,2024-06-25,10,36.57,365.7
6741,26,2024-06-13,1,35.95,35.95
6742,26,2024-02-27,5,35.68,178.4
6743,26,2024-12-19,6,35.87,215.22
6744,26,2024-10-24,5,37.55,187.75
6745,26,2024-10-24,1,37.72,37.72
6746,26,2024-03-25,7,36.5,255.5
6747,26,2024-11-12,5,36.24,181.2
6748,26,2024-11-14,5,35.97,179.85
6749,26,2024-11-14,4,36.33,145.32
6750,26,2024-11-14,1,35.79,35.79
6751,26,2024-09-23,5,37.36,186.8
6752,26,2024-06-29,9,36.8,331.2
6753,26,2024-05-14,4,35.81,143.24
6754,26,2024-05-14,4,37.39,149.56
6755,26,2024-05-14,6,37.79,226.74
6756,26,2024-06-26,5,36.0,180.0
6757,26,2024-07-13,9,37.78,340.02
6758,26,2024-07-13,10,37.12,371.2
6759,26,2024-07-13,9,36.4,327.6
6760,26,2024-05-01,4,35.7,142.8
6761,26,2024-05-01,8,36.34,290.72
6762,26,2024-05-01,3,36.89,110.67
6763,26,2024-01-20,3,36.96,110.88
6764,26,2024-11-22,2,36.03,72.06
6765,26,2024-11-22,5,36.47,182.35
6766,26,2024-08-26,7,35.85,250.95
6767,26,2024-08-26,9,36.96,332.64
6768,26,2024-09-02,1,37.44,37.44
6769,26,2024-12-27,2,35.75,71.5
6770,26,2024-12-14,3,36.18,108.54
6771,26,2024-02-06,2,37.15,74.3
6772,26,2024-02-06,5,36.94,184.7
6773,26,2024-06-08,2,35.68,71.36
6774,26,2024-06-08,5,37.07,185.35
6775,26,2024-07-02,7,37.39,261.73
6776,26,2024-04-09,3,36.73,110.19
6777,26,2024-04-09,3,37.16,111.48
6778,26,2024-07-05,6,37.39,224.34
6779,26,2024-11-18,7,37.78,264.46
6780,26,2024-12-09,4,36.33,145.32
6781,26,2024-09-15,7,35.94,251.58
6782,26,2024-10-02,7,35.78,250.46
6783,26,2024-10-02,5,35.87,179.35
6784,26,2024-05-24,2,36.6,73.2
6785,26,2024-05-24,5,35.77,178.85
6786,26,2024-08-17,4,37.12,148.48
6787,26,2024-05-18,6,37.19,223.14
6788,26,2024-08-03,10,35.88,358.8
6789,26,2024-09-08,8,37.68,301.44
6790,26,2024-09-08,6,36.9,221.4
6791,26,2024-10-13,5,36.07,180.35
6792,26,2024-04-12,3,35.68,107.04
6793,26,2024-02-22,6,36.03,216.18
6794,26,2024-03-19,4,35.68,142.72
6795,26,2024-01-15,5,36.16,180.8
6796,26,2024-01-15,6,36.7,220.2
6797,26,2024-05-19,6,36.48,218.88
6798,26,2024-05-31,8,36.32,290.56
6799,26,2024-12-06,8,36.33,290.64
6800,26,2024-12-06,10,36.54,365.4
6801,26,2024-04-04,6,37.63,225.78
6802,26,2024-01-30,4,37.15,148.6
6803,26,2024-07-27,7,37.33,261.31
6804,26,2024-02-01,3,36.52,109.56
6805,26,2024-11-04,9,37.79,340.11
6806,26,2024-11-04,5,37.56,187.8
6807,26,2024-11-04,5,36.94,184.7
6808,26,2024-03-21,6,37.61,225.66
6809,26,2024-08-06,3,36.53,109.59
6810,26,2024-01-29,3,37.0,111.0
6811,26,2024-01-29,7,37.37,261.59
6812,26,2024-08-08,7,35.61,249.27
6813,26,2024-07-26,4,37.42,149.68
6814,26,2024-08-23,4,36.07,144.28
6815,26,2024-08-23,4,37.06,148.24
6816,26,2024-08-23,6,36.72,220.32
6817,26,2024-09-19,3,37.57,112.71
6818,26,2024-09-19,5,36.96,184.8
6819,26,2024-07-21,6,36.57,219.42
6820,26,2024-07-21,5,37.37,186.85
6821,26,2024-07-21,4,37.19,148.76
6822,26,2024-10-11,4,36.8,147.2
6823,26,2024-10-22,4,35.71,142.84
6824,26,2024-03-05,8,36.51,292.08
6825,26,2024-10-12,6,37.35,224.1
6826,26,2024-10-12,8,37.54,300.32
6827,26,2024-10-18,5,37.62,188.1
6828,26,2024-10-18,4,36.12,144.48
6829,26,2024-10-18,1,36.91,36.91
6830,26,2024-05-09,5,36.27,181.35
6831,26,2024-05-09,5,35.69,178.45
6832,26,2024-07-15,4,37.6,150.4
6833,26,2024-06-18,4,36.19,144.76
6834,26,2024-12-12,8,35.7,285.6
6835,26,2024-12-12,8,36.6,292.8
6836,26,2024-10-19,3,36.56,109.68
6837,26,2024-08-20,4,37.38,149.52
6838,26,2024-07-01,5,37.4,187.0
6839,26,2024-07-01,7,36.53,255.71
6840,26,2024-06-12,7,37.71,263.97
6841,26,2024-06-12,3,37.02,111.06
6842,26,2024-11-20,5,36.93,184.65
6843,26,2024-06-07,4,37.79,151.16
6844,26,2024-11-26,3,37.07,111.21
6845,26,2024-02-08,7,35.86,251.02
6846,26,2024-11-24,10,37.79,377.9
6847,26,2024-11-24,2,36.33,72.66
6848,26,2024-09-07,7,36.05,252.35
6849,26,2024-09-30,8,35.78,286.24
6850,26,2024-12-24,1,37.69,37.69
6851,26,2024-03-15,6,35.89,215.34
6852,26,2024-04-10,8,36.18,289.44
6853,26,2024-04-10,6,37.09,222.54
6854,26,2024-11-17,4,37.6,150.4
6855,26,2024-11-17,7,35.97,251.79
6856,26,2024-12-13,5,37.66,188.3
6857,26,2024-12-13,3,36.8,110.4
6858,26,2024-06-15,8,35.76,286.08
6859,26,2024-10-08,4,37.53,150.12
6860,26,2024-02-14,2,35.62,71.24
6861,26,2024-01-18,3,37.32,111.96
6862,26,2024-01-18,5,37.69,188.45
6863,26,2024-03-17,2,35.86,71.72
6864,26,2024-11-28,6,35.88,215.28
6865,26,2024-04-13,7,37.33,261.31
6866,26,2024-04-13,7,35.88,251.16
6867,26,2024-04-13,6,36.22,217.32
6868,26,2024-09-25,7,37.35,261.45
6869,26,2024-02-05,6,36.46,218.76
6870,26,2024-02-05,3,37.69,113.07
6871,26,2024-02-03,5,37.62,188.1
6872,26,2024-03-02,3,37.74,113.22
6873,26,2024-01-31,7,37.79,264.53
6874,26,2024-12-29,4,36.36,145.44
6875,26,2024-12-29,4,37.13,148.52
6876,26,2024-08-05,2,37.79,75.58
6877,26,2024-12-08,4,36.38,145.52
6878,26,2024-04-27,9,36.47,328.23
6879,26,2024-04-27,5,35.84,179.2
6880,27,2024-03-12,5,39.69,198.45
6881,27,2024-09-27,10,40.72,407.2
6882,27,2024-09-27,2,40.99,81.98
6883,27,2024-09-27,4,41.58,166.32
6884,27,2024-10-04,6,40.77,244.62
6885,27,2024-09-22,7,40.38,282.66
6886,27,2024-09-22,6,40.12,240.72
6887,27,2024-02-22,5,39.66,198.29999999999998
6888,27,2024-03-09,4,40.28,161.12
6889,27,2024-03-09,3,40.04,120.12
6890,27,2024-11-19,3,41.44,124.32
6891,27,2024-07-01,9,40.19,361.71
6892,27,2024-07-01,7,41.53,290.71
6893,27,2024-03-19,3,39.38,118.14
6894,27,2024-03-19,3,40.62,121.86
6895,27,2024-03-08,2,39.46,78.92
6896,27,2024-03-08,3,40.38,121.14
6897,27,2024-05-07,3,40.94,122.82
6898,27,2024-05-07,5,40.69,203.45
6899,27,2024-03-15,7,41.2,288.4
6900,27,2024-07-04,2,39.93,79.86
6901,27,2024-11-29,5,39.89,199.45
6902,27,2024-11-29,2,39.31,78.62
6903,27,2024-05-04,5,41.51,207.55
6904,27,2024-10-16,5,39.8,199.0
6905,27,2024-10-16,6,39.55,237.3
6906,27,2024-02-24,7,40.18,281.26
6907,27,2024-10-29,3,40.47,121.41
6908,27,2024-01-08,2,39.93,79.86
6909,27,2024-12-07,5,39.23,196.15
6910,27,2024-03-01,5,39.97,199.85
6911,27,2024-03-01,4,41.29,165.16
6912,27,2024-05-05,6,40.64,243.84
6913,27,2024-05-05,6,40.06,240.36
6914,27,2024-09-19,3,39.82,119.46
6915,27,2024-09-19,3,41.33,123.99
6916,27,2024-07-28,5,39.69,198.45
6917,27,2024-07-13,3,39.74,119.22
6918,27,2024-06-12,4,41.22,164.88
6919,27,2024-06-12,2,40.49,80.98
6920,27,2024-08-26,8,41.15,329.2
6921,27,2024-06-29,5,40.58,202.9
6922,27,2024-09-23,4,39.9,159.6
6923,27,2024-09-23,9,39.9,359.1
6924,27,2024-09-23,3,41.0,123.0
6925,27,2024-07-24,12,41.41,496.92
6926,27,2024-07-24,4,40.77,163.08
6927,27,2024-06-13,1,39.3,39.3
6928,27,2024-10-07,6,41.48,248.88
6929,27,2024-08-09,8,39.44,315.52
6930,27,2024-03-05,6,40.32,241.92
6931,27,2024-01-03,7,40.49,283.43
6932,27,2024-04-17,8,40.61,324.88
6933,27,2024-09-18,6,41.1,246.6
6934,27,2024-09-18,8,39.59,316.72
6935,27,2024-09-18,6,40.56,243.36
6936,27,2024-09-10,7,40.71,284.97
6937,27,2024-04-24,7,39.71,277.97
6938,27,2024-01-11,5,39.59,197.95
6939,27,2024-04-22,1,41.27,41.27
6940,27,2024-04-22,7,41.58,291.06
6941,27,2024-12-10,5,40.45,202.25
6942,27,2024-04-26,7,41.1,287.7
6943,27,2024-04-26,5,39.63,198.15
6944,27,2024-05-11,10,39.32,393.2
6945,27,2024-05-11,8,40.79,326.32
6946,27,2024-07-31,2,40.46,80.92
6947,27,2024-11-23,2,40.16,80.32
6948,27,2024-11-23,7,41.39,289.73
6949,27,2024-04-16,3,39.78,119.34
6950,27,2024-01-05,4,39.48,157.92
6951,27,2024-04-13,7,40.75,285.25
6952,27,2024-06-15,3,41.55,124.65
6953,27,2024-07-21,5,39.64,198.2
6954,27,2024-07-21,7,39.49,276.43
6955,27,2024-07-21,5,40.73,203.65
6956,27,2024-11-06,7,40.8,285.6
6957,27,2024-11-06,7,39.28,274.96
6958,27,2024-06-04,9,40.98,368.82
6959,27,2024-06-04,8,40.84,326.72
6960,27,2024-08-03,6,39.71,238.26
6961,27,2024-08-03,5,40.57,202.85
6962,27,2024-10-08,5,40.92,204.6
6963,27,2024-07-03,7,39.21,274.47
6964,27,2024-07-03,5,39.68,198.4
6965,27,2024-09-12,4,40.93,163.72
6966,27,2024-12-13,4,41.28,165.12
6967,27,2024-02-23,4,40.17,160.68
6968,27,2024-02-23,5,40.83,204.15
6969,27,2024-02-23,3,39.67,119.01
6970,27,2024-04-15,8,39.68,317.44
6971,27,2024-04-25,4,41.29,165.16
6972,27,2024-01-29,4,40.78,163.12
6973,27,2024-12-24,2,41.48,82.96
6974,27,2024-12-24,6,39.79,238.74
6975,27,2024-08-04,7,39.56,276.92
6976,27,2024-08-04,4,41.2,164.8
6977,27,2024-06-16,2,40.45,80.9
6978,27,2024-06-16,1,39.45,39.45
6979,27,2024-10-21,10,39.87,398.7
6980,27,2024-10-21,4,41.04,164.16
6981,27,2024-12-11,8,41.03,328.24
6982,27,2024-11-21,4,40.28,161.12
6983,27,2024-11-21,5,39.72,198.6
6984,27,2024-11-21,6,41.27,247.62
6985,27,2024-10-01,4,41.51,166.04
6986,27,2024-09-28,7,40.34,282.38
6987,27,2024-08-25,8,39.5,316.0
6988,27,2024-07-14,2,40.74,81.48
6989,27,2024-07-14,2,41.57,83.14
6990,27,2024-12-14,2,40.73,81.46
6991,27,2024-01-28,4,39.83,159.32
6992,27,2024-04-07,5,39.8,199.0
6993,27,2024-06-27,8,41.27,330.16
6994,27,2024-02-19,2,39.93,79.86
6995,27,2024-02-02,2,39.33,78.66
6996,27,2024-06-24,2,39.44,78.88
6997,27,2024-06-24,4,39.79,159.16
6998,27,2024-05-08,6,41.5,249.0
6999,27,2024-05-08,0,41.25,0.0
7000,27,2024-05-08,4,41.42,165.68
7001,27,2024-02-20,3,40.7,122.1
7002,27,2024-03-03,5,39.19,195.95
7003,27,2024-06-08,5,39.97,199.85
7004,27,2024-06-08,7,40.52,283.64
7005,27,2024-02-08,6,39.18,235.08
7006,27,2024-02-08,3,39.44,118.32
7007,27,2024-02-08,3,41.03,123.09
7008,27,2024-12-23,7,41.13,287.91
7009,27,2024-06-26,3,40.7,122.1
7010,27,2024-06-26,6,41.51,249.06
7011,27,2024-07-30,6,40.04,240.24
7012,27,2024-04-14,6,40.69,244.14
7013,27,2024-06-21,7,39.97,279.79
7014,27,2024-06-21,8,40.04,320.32
7015,27,2024-06-21,5,40.47,202.35
7016,27,2024-10-19,2,40.22,80.44
7017,27,2024-09-17,5,40.85,204.25
7018,27,2024-06-09,5,41.35,206.75
7019,27,2024-02-11,3,41.28,123.84
7020,27,2024-05-03,5,40.18,200.9
7021,27,2024-05-25,5,39.35,196.75
7022,27,2024-01-13,2,41.54,83.08
7023,27,2024-11-04,8,39.51,316.08
7024,27,2024-11-04,9,39.71,357.39
7025,27,2024-03-24,5,39.8,199.0
7026,27,2024-08-22,9,40.17,361.53
7027,27,2024-08-07,6,40.74,244.44
7028,27,2024-08-07,8,41.34,330.72
7029,27,2024-02-07,5,41.42,207.1
7030,27,2024-10-22,6,39.4,236.4
7031,27,2024-03-26,10,40.63,406.3
7032,27,2024-03-26,8,41.45,331.6
7033,27,2024-03-26,8,40.33,322.64
7034,27,2024-07-20,5,39.58,197.9
7035,27,2024-07-20,3,40.94,122.82
7036,27,2024-02-21,4,40.36,161.44
7037,27,2024-04-04,7,41.11,287.77
7038,27,2024-04-04,8,39.42,315.36
7039,27,2024-01-19,3,39.73,119.19
7040,27,2024-04-06,7,39.18,274.26
7041,27,2024-04-06,9,41.44,372.96
7042,27,2024-11-27,6,40.53,243.18
7043,27,2024-03-07,2,40.97,81.94
7044,27,2024-03-07,8,40.56,324.48
7045,27,2024-06-28,2,39.64,79.28
7046,27,2024-04-23,9,39.75,357.75
7047,27,2024-04-23,3,39.61,118.83
7048,27,2024-04-23,5,39.66,198.3
7049,27,2024-07-27,3,39.33,117.99
7050,27,2024-02-03,7,40.68,284.76
7051,27,2024-08-20,4,40.94,163.76
7052,27,2024-05-06,4,40.07,160.28
7053,27,2024-09-11,3,41.02,123.06
7054,27,2024-01-20,4,40.22,160.88
7055,27,2024-01-20,7,41.2,288.4
7056,27,2024-03-18,7,40.09,280.63
7057,27,2024-05-28,5,39.26,196.3
7058,27,2024-05-28,5,41.22,206.1
7059,27,2024-08-29,7,39.38,275.66
7060,27,2024-08-16,6,39.36,236.16
7061,27,2024-09-16,4,40.23,160.92
7062,27,2024-07-06,6,39.58,237.48
7063,27,2024-10-10,7,40.91,286.37
7064,27,2024-09-30,6,40.46,242.76
7065,27,2024-09-30,10,40.61,406.1
7066,27,2024-04-12,9,40.6,365.4
7067,27,2024-12-04,4,40.28,161.12
7068,27,2024-12-04,3,40.62,121.86
7069,27,2024-12-04,11,39.7,436.7
7070,27,2024-01-30,3,39.6,118.8
7071,27,2024-09-26,3,40.26,120.78
7072,27,2024-09-26,8,40.65,325.2
7073,27,2024-09-03,4,41.11,164.44
7074,27,2024-09-03,10,39.65,396.5
7075,27,2024-06-02,7,41.05,287.35
7076,27,2024-12-03,1,39.4,39.4
7077,27,2024-12-03,8,41.11,328.88
7078,27,2024-12-06,7,39.31,275.17
7079,27,2024-12-06,2,40.47,80.94
7080,27,2024-07-07,4,40.54,162.16
7081,27,2024-07-07,6,40.75,244.5
7082,27,2024-07-07,4,41.16,164.64
7083,27,2024-11-07,4,39.61,158.44
