product_id,date,stock_on_hand,reorder_point,lead_time_days,unit_cost
10,2024-08-31,139,25,5,13.62
10,2024-09-01,125,25,5,13.62
10,2024-09-02,119,25,5,13.62
10,2024-09-03,113,25,5,13.62
10,2024-09-04,113,25,5,13.62
10,2024-09-05,113,25,5,13.62
10,2024-09-06,113,25,5,13.62
10,2024-09-07,108,25,5,13.62
10,2024-09-08,108,25,5,13.62
10,2024-09-09,104,25,5,13.62
10,2024-09-10,94,25,5,13.62
10,2024-09-11,94,25,5,13.62
10,2024-09-12,88,25,5,13.62
10,2024-09-13,88,25,5,13.62
10,2024-09-14,88,25,5,13.62
10,2024-09-15,84,25,5,13.62
10,2024-09-16,84,25,5,13.62
10,2024-09-17,84,25,5,13.62
10,2024-09-18,76,25,5,13.62
10,2024-09-19,76,25,5,13.62
10,2024-09-20,71,25,5,13.62
10,2024-09-21,71,25,5,13.62
10,2024-09-22,57,25,5,13.62
10,2024-09-23,57,25,5,13.62
10,2024-09-24,50,25,5,13.62
10,2024-09-25,50,25,5,13.62
10,2024-09-26,50,25,5,13.62
10,2024-09-27,50,25,5,13.62
10,2024-09-28,50,25,5,13.62
10,2024-09-29,50,25,5,13.62
10,2024-09-30,50,25,5,13.62
10,2024-10-01,50,25,5,13.62
10,2024-10-02,50,25,5,13.62
10,2024-10-03,50,25,5,13.62
10,2024-10-04,43,25,5,13.62
10,2024-10-05,43,25,5,13.62
10,2024-10-06,43,25,5,13.62
10,2024-10-07,43,25,5,13.62
10,2024-10-08,39,25,5,13.62
10,2024-10-09,39,25,5,13.62
10,2024-10-10,26,25,5,13.62
10,2024-10-11,52,25,5,13.62
10,2024-10-12,52,25,5,13.62
10,2024-10-13,52,25,5,13.62
10,2024-10-14,52,25,5,13.62
10,2024-10-15,52,25,5,13.62
10,2024-10-16,52,25,5,13.62
10,2024-10-17,50,25,5,13.62
10,2024-10-18,47,25,5,13.62
10,2024-10-19,47,25,5,13.62
10,2024-10-20,42,25,5,13.62
10,2024-10-21,42,25,5,13.62
10,2024-10-22,42,25,5,13.62
10,2024-10-23,42,25,5,13.62
10,2024-10-24,42,25,5,13.62
10,2024-10-25,37,25,5,13.62
10,2024-10-26,37,25,5,13.62
10,2024-10-27,26,25,5,13.62
10,2024-10-28,26,25,5,13.62
10,2024-10-29,88,25,5,13.62
10,2024-10-30,85,25,5,13.62
10,2024-10-31,68,25,5,13.62
10,2024-11-01,68,25,5,13.62
10,2024-11-02,68,25,5,13.62
10,2024-11-03,67,25,5,13.62
10,2024-11-04,59,25,5,13.62
10,2024-11-05,59,25,5,13.62
10,2024-11-06,59,25,5,13.62
10,2024-11-07,59,25,5,13.62
10,2024-11-08,53,25,5,13.62
10,2024-11-09,39,25,5,13.62
10,2024-11-10,39,25,5,13.62
10,2024-11-11,34,25,5,13.62
10,2024-11-12,27,25,5,13.62
10,2024-11-13,27,25,5,13.62
10,2024-11-14,140,25,5,13.62
10,2024-11-15,140,25,5,13.62
10,2024-11-16,140,25,5,13.62
10,2024-11-17,140,25,5,13.62
10,2024-11-18,132,25,5,13.62
10,2024-11-19,117,25,5,13.62
10,2024-11-20,117,25,5,13.62
10,2024-11-21,117,25,5,13.62
10,2024-11-22,117,25,5,13.62
10,2024-11-23,117,25,5,13.62
10,2024-11-24,117,25,5,13.62
10,2024-11-25,105,25,5,13.62
10,2024-11-26,105,25,5,13.62
10,2024-11-27,105,25,5,13.62
10,2024-11-28,105,25,5,13.62
10,2024-11-29,105,25,5,13.62
10,2024-11-30,105,25,5,13.62
10,2024-12-01,99,25,5,13.62
10,2024-12-02,99,25,5,13.62
10,2024-12-03,99,25,5,13.62
10,2024-12-04,99,25,5,13.62
10,2024-12-05,94,25,5,13.62
10,2024-12-06,94,25,5,13.62
10,2024-12-07,94,25,5,13.62
10,2024-12-08,89,25,5,13.62
10,2024-12-09,89,25,5,13.62
10,2024-12-10,89,25,5,13.62
10,2024-12-11,76,25,5,13.62
10,2024-12-12,70,25,5,13.62
10,2024-12-13,64,25,5,13.62
10,2024-12-14,60,25,5,13.62
10,2024-12-15,60,25,5,13.62
10,2024-12-16,60,25,5,13.62
10,2024-12-17,60,25,5,13.62
10,2024-12-18,60,25,5,13.62
10,2024-12-19,60,25,5,13.62
10,2024-12-20,60,25,5,13.62
10,2024-12-21,60,25,5,13.62
10,2024-12-22,60,25,5,13.62
10,2024-12-23,60,25,5,13.62
10,2024-12-24,60,25,5,13.62
10,2024-12-25,51,25,5,13.62
10,2024-12-26,51,25,5,13.62
10,2024-12-27,51,25,5,13.62
10,2024-12-28,51,25,5,13.62
10,2024-12-29,51,25,5,13.62
10,2024-12-30,51,25,5,13.62
11,2024-01-01,118,57,3,29.13
11,2024-01-02,118,57,3,29.13
11,2024-01-03,113,57,3,29.13
11,2024-01-04,113,57,3,29.13
11,2024-01-05,98,57,3,29.13
11,2024-01-06,87,57,3,29.13
11,2024-01-07,87,57,3,29.13
11,2024-01-08,87,57,3,29.13
11,2024-01-09,87,57,3,29.13
11,2024-01-10,87,57,3,29.13
11,2024-01-11,77,57,3,29.13
11,2024-01-12,77,57,3,29.13
11,2024-01-13,77,57,3,29.13
11,2024-01-14,74,57,3,29.13
11,2024-01-15,74,57,3,29.13
11,2024-01-16,63,57,3,29.13
11,2024-01-17,63,57,3,29.13
11,2024-01-18,193,57,3,29.13
11,2024-01-19,183,57,3,29.13
11,2024-01-20,183,57,3,29.13
11,2024-01-21,179,57,3,29.13
11,2024-01-22,177,57,3,29.13
11,2024-01-23,162,57,3,29.13
11,2024-01-24,160,57,3,29.13
11,2024-01-25,156,57,3,29.13
11,2024-01-26,151,57,3,29.13
11,2024-01-27,151,57,3,29.13
11,2024-01-28,137,57,3,29.13
11,2024-01-29,137,57,3,29.13
11,2024-01-30,130,57,3,29.13
11,2024-01-31,130,57,3,29.13
11,2024-02-01,126,57,3,29.13
11,2024-02-02,122,57,3,29.13
11,2024-02-03,116,57,3,29.13
11,2024-02-04,116,57,3,29.13
11,2024-02-05,116,57,3,29.13
11,2024-02-06,114,57,3,29.13
11,2024-02-07,108,57,3,29.13
11,2024-02-08,93,57,3,29.13
11,2024-02-09,84,57,3,29.13
11,2024-02-10,84,57,3,29.13
11,2024-02-11,84,57,3,29.13
11,2024-02-12,78,57,3,29.13
11,2024-02-13,76,57,3,29.13
11,2024-02-14,76,57,3,29.13
11,2024-02-15,76,57,3,29.13
11,2024-02-16,71,57,3,29.13
11,2024-02-17,58,57,3,29.13
11,2024-02-18,58,57,3,29.13
11,2024-02-19,132,57,3,29.13
11,2024-02-20,122,57,3,29.13
11,2024-02-21,111,57,3,29.13
11,2024-02-22,111,57,3,29.13
11,2024-02-23,111,57,3,29.13
11,2024-02-24,108,57,3,29.13
11,2024-02-25,98,57,3,29.13
11,2024-02-26,98,57,3,29.13
11,2024-02-27,98,57,3,29.13
11,2024-02-28,98,57,3,29.13
11,2024-02-29,85,57,3,29.13
11,2024-03-01,77,57,3,29.13
11,2024-03-02,65,57,3,29.13
11,2024-03-03,59,57,3,29.13
11,2024-03-04,59,57,3,29.13
11,2024-03-05,157,57,3,29.13
11,2024-03-06,157,57,3,29.13
11,2024-03-07,157,57,3,29.13
11,2024-03-08,157,57,3,29.13
11,2024-03-09,151,57,3,29.13
11,2024-03-10,136,57,3,29.13
11,2024-03-11,136,57,3,29.13
11,2024-03-12,136,57,3,29.13
11,2024-03-13,136,57,3,29.13
11,2024-03-14,136,57,3,29.13
11,2024-03-15,130,57,3,29.13
11,2024-03-16,127,57,3,29.13
11,2024-03-17,127,57,3,29.13
11,2024-03-18,127,57,3,29.13
11,2024-03-19,120,57,3,29.13
11,2024-03-20,114,57,3,29.13
11,2024-03-21,110,57,3,29.13
11,2024-03-22,110,57,3,29.13
11,2024-03-23,105,57,3,29.13
11,2024-03-24,102,57,3,29.13
11,2024-03-25,102,57,3,29.13
11,2024-03-26,102,57,3,29.13
11,2024-03-27,85,57,3,29.13
11,2024-03-28,85,57,3,29.13
11,2024-03-29,83,57,3,29.13
11,2024-03-30,68,57,3,29.13
11,2024-03-31,67,57,3,29.13
11,2024-04-01,113,57,3,29.13
11,2024-04-02,107,57,3,29.13
11,2024-04-03,107,57,3,29.13
11,2024-04-04,107,57,3,29.13
11,2024-04-05,89,57,3,29.13
11,2024-04-06,83,57,3,29.13
11,2024-04-07,78,57,3,29.13
11,2024-04-08,71,57,3,29.13
11,2024-04-09,71,57,3,29.13
11,2024-04-10,65,57,3,29.13
11,2024-04-11,60,57,3,29.13
11,2024-04-12,60,57,3,29.13
11,2024-04-13,114,57,3,29.13
11,2024-04-14,109,57,3,29.13
11,2024-04-15,106,57,3,29.13
11,2024-04-16,106,57,3,29.13
11,2024-04-17,96,57,3,29.13
11,2024-04-18,96,57,3,29.13
11,2024-04-19,96,57,3,29.13
11,2024-04-20,85,57,3,29.13
11,2024-04-21,76,57,3,29.13
11,2024-04-22,76,57,3,29.13
11,2024-04-23,73,57,3,29.13
11,2024-04-24,62,57,3,29.13
11,2024-04-25,59,57,3,29.13
11,2024-04-26,78,57,3,29.13
11,2024-04-27,73,57,3,29.13
11,2024-04-28,73,57,3,29.13
11,2024-04-29,73,57,3,29.13
11,2024-04-30,71,57,3,29.13
11,2024-05-01,66,57,3,29.13
11,2024-05-02,183,57,3,29.13
11,2024-05-03,176,57,3,29.13
11,2024-05-04,176,57,3,29.13
11,2024-05-05,171,57,3,29.13
11,2024-05-06,171,57,3,29.13
11,2024-05-07,157,57,3,29.13
11,2024-05-08,147,57,3,29.13
11,2024-05-09,144,57,3,29.13
11,2024-05-10,133,57,3,29.13
11,2024-05-11,133,57,3,29.13
11,2024-05-12,133,57,3,29.13
11,2024-05-13,128,57,3,29.13
11,2024-05-14,128,57,3,29.13
11,2024-05-15,124,57,3,29.13
11,2024-05-16,120,57,3,29.13
11,2024-05-17,103,57,3,29.13
11,2024-05-18,100,57,3,29.13
11,2024-05-19,100,57,3,29.13
11,2024-05-20,100,57,3,29.13
11,2024-05-21,100,57,3,29.13
11,2024-05-22,95,57,3,29.13
11,2024-05-23,87,57,3,29.13
11,2024-05-24,87,57,3,29.13
11,2024-05-25,71,57,3,29.13
11,2024-05-26,71,57,3,29.13
11,2024-05-27,70,57,3,29.13
11,2024-05-28,70,57,3,29.13
11,2024-05-29,65,57,3,29.13
11,2024-05-30,60,57,3,29.13
11,2024-05-31,155,57,3,29.13
11,2024-06-01,155,57,3,29.13
11,2024-06-02,151,57,3,29.13
11,2024-06-03,132,57,3,29.13
11,2024-06-04,132,57,3,29.13
11,2024-06-05,129,57,3,29.13
11,2024-06-06,120,57,3,29.13
11,2024-06-07,108,57,3,29.13
11,2024-06-08,108,57,3,29.13
11,2024-06-09,108,57,3,29.13
11,2024-06-10,108,57,3,29.13
11,2024-06-11,108,57,3,29.13
11,2024-06-12,105,57,3,29.13
11,2024-06-13,96,57,3,29.13
11,2024-06-14,96,57,3,29.13
11,2024-06-15,80,57,3,29.13
11,2024-06-16,80,57,3,29.13
11,2024-06-17,80,57,3,29.13
11,2024-06-18,65,57,3,29.13
11,2024-06-19,61,57,3,29.13
11,2024-06-20,58,57,3,29.13
11,2024-06-21,170,57,3,29.13
11,2024-06-22,162,57,3,29.13
11,2024-06-23,149,57,3,29.13
11,2024-06-24,149,57,3,29.13
11,2024-06-25,142,57,3,29.13
11,2024-06-26,142,57,3,29.13
11,2024-06-27,136,57,3,29.13
11,2024-06-28,136,57,3,29.13
11,2024-06-29,124,57,3,29.13
11,2024-06-30,114,57,3,29.13
11,2024-07-01,114,57,3,29.13
11,2024-07-02,106,57,3,29.13
11,2024-07-03,96,57,3,29.13
11,2024-07-04,95,57,3,29.13
11,2024-07-05,95,57,3,29.13
11,2024-07-06,95,57,3,29.13
11,2024-07-07,92,57,3,29.13
11,2024-07-08,92,57,3,29.13
11,2024-07-09,92,57,3,29.13
11,2024-07-10,85,57,3,29.13
11,2024-07-11,79,57,3,29.13
11,2024-07-12,79,57,3,29.13
11,2024-07-13,70,57,3,29.13
11,2024-07-14,70,57,3,29.13
11,2024-07-15,62,57,3,29.13
11,2024-07-16,200,57,3,29.13
11,2024-07-17,200,57,3,29.13
11,2024-07-18,200,57,3,29.13
11,2024-07-19,200,57,3,29.13
11,2024-07-20,196,57,3,29.13
11,2024-07-21,196,57,3,29.13
11,2024-07-22,196,57,3,29.13
11,2024-07-23,182,57,3,29.13
11,2024-07-24,182,57,3,29.13
11,2024-07-25,182,57,3,29.13
11,2024-07-26,182,57,3,29.13
11,2024-07-27,182,57,3,29.13
11,2024-07-28,175,57,3,29.13
11,2024-07-29,172,57,3,29.13
11,2024-07-30,163,57,3,29.13
11,2024-07-31,158,57,3,29.13
11,2024-08-01,158,57,3,29.13
11,2024-08-02,154,57,3,29.13
11,2024-08-03,154,57,3,29.13
11,2024-08-04,150,57,3,29.13
11,2024-08-05,150,57,3,29.13
11,2024-08-06,150,57,3,29.13
11,2024-08-07,150,57,3,29.13
11,2024-08-08,150,57,3,29.13
11,2024-08-09,150,57,3,29.13
11,2024-08-10,140,57,3,29.13
11,2024-08-11,140,57,3,29.13
11,2024-08-12,140,57,3,29.13
11,2024-08-13,134,57,3,29.13
11,2024-08-14,126,57,3,29.13
11,2024-08-15,123,57,3,29.13
11,2024-08-16,116,57,3,29.13
11,2024-08-17,111,57,3,29.13
11,2024-08-18,111,57,3,29.13
11,2024-08-19,104,57,3,29.13
11,2024-08-20,104,57,3,29.13
11,2024-08-21,100,57,3,29.13
11,2024-08-22,98,57,3,29.13
11,2024-08-23,98,57,3,29.13
11,2024-08-24,92,57,3,29.13
11,2024-08-25,92,57,3,29.13
11,2024-08-26,92,57,3,29.13
11,2024-08-27,92,57,3,29.13
11,2024-08-28,90,57,3,29.13
11,2024-08-29,90,57,3,29.13
11,2024-08-30,76,57,3,29.13
11,2024-08-31,66,57,3,29.13
11,2024-09-01,66,57,3,29.13
11,2024-09-02,160,57,3,29.13
11,2024-09-03,150,57,3,29.13
11,2024-09-04,150,57,3,29.13
11,2024-09-05,143,57,3,29.13
11,2024-09-06,135,57,3,29.13
11,2024-09-07,127,57,3,29.13
11,2024-09-08,127,57,3,29.13
11,2024-09-09,121,57,3,29.13
11,2024-09-10,121,57,3,29.13
11,2024-09-11,113,57,3,29.13
11,2024-09-12,113,57,3,29.13
11,2024-09-13,109,57,3,29.13
11,2024-09-14,102,57,3,29.13
11,2024-09-15,86,57,3,29.13
11,2024-09-16,84,57,3,29.13
11,2024-09-17,84,57,3,29.13
11,2024-09-18,84,57,3,29.13
11,2024-09-19,84,57,3,29.13
11,2024-09-20,84,57,3,29.13
11,2024-09-21,84,57,3,29.13
11,2024-09-22,84,57,3,29.13
11,2024-09-23,73,57,3,29.13
11,2024-09-24,73,57,3,29.13
11,2024-09-25,125,57,3,29.13
11,2024-09-26,121,57,3,29.13
11,2024-09-27,118,57,3,29.13
11,2024-09-28,113,57,3,29.13
11,2024-09-29,104,57,3,29.13
11,2024-09-30,99,57,3,29.13
11,2024-10-01,92,57,3,29.13
11,2024-10-02,86,57,3,29.13
11,2024-10-03,74,57,3,29.13
11,2024-10-04,143,57,3,29.13
11,2024-10-05,143,57,3,29.13
11,2024-10-06,143,57,3,29.13
11,2024-10-07,143,57,3,29.13
11,2024-10-08,143,57,3,29.13
11,2024-10-09,143,57,3,29.13
11,2024-10-10,127,57,3,29.13
11,2024-10-11,119,57,3,29.13
11,2024-10-12,119,57,3,29.13
11,2024-10-13,119,57,3,29.13
11,2024-10-14,119,57,3,29.13
11,2024-10-15,106,57,3,29.13
11,2024-10-16,100,57,3,29.13
11,2024-10-17,100,57,3,29.13
11,2024-10-18,94,57,3,29.13
11,2024-10-19,94,57,3,29.13
11,2024-10-20,91,57,3,29.13
11,2024-10-21,91,57,3,29.13
11,2024-10-22,87,57,3,29.13
11,2024-10-23,74,57,3,29.13
11,2024-10-24,65,57,3,29.13
11,2024-10-25,179,57,3,29.13
11,2024-10-26,179,57,3,29.13
11,2024-10-27,174,57,3,29.13
11,2024-10-28,167,57,3,29.13
11,2024-10-29,167,57,3,29.13
11,2024-10-30,164,57,3,29.13
11,2024-10-31,158,57,3,29.13
11,2024-11-01,156,57,3,29.13
11,2024-11-02,156,57,3,29.13
11,2024-11-03,156,57,3,29.13
11,2024-11-04,156,57,3,29.13
11,2024-11-05,150,57,3,29.13
11,2024-11-06,147,57,3,29.13
11,2024-11-07,147,57,3,29.13
11,2024-11-08,147,57,3,29.13
11,2024-11-09,147,57,3,29.13
11,2024-11-10,145,57,3,29.13
11,2024-11-11,134,57,3,29.13
11,2024-11-12,128,57,3,29.13
11,2024-11-13,120,57,3,29.13
11,2024-11-14,117,57,3,29.13
11,2024-11-15,105,57,3,29.13
11,2024-11-16,105,57,3,29.13
11,2024-11-17,96,57,3,29.13
11,2024-11-18,96,57,3,29.13
11,2024-11-19,96,57,3,29.13
11,2024-11-20,90,57,3,29.13
11,2024-11-21,90,57,3,29.13
11,2024-11-22,78,57,3,29.13
11,2024-11-23,66,57,3,29.13
11,2024-11-24,66,57,3,29.13
11,2024-11-25,58,57,3,29.13
11,2024-11-26,164,57,3,29.13
11,2024-11-27,164,57,3,29.13
11,2024-11-28,164,57,3,29.13
11,2024-11-29,160,57,3,29.13
11,2024-11-30,154,57,3,29.13
11,2024-12-01,154,57,3,29.13
11,2024-12-02,154,57,3,29.13
11,2024-12-03,154,57,3,29.13
11,2024-12-04,148,57,3,29.13
11,2024-12-05,148,57,3,29.13
11,2024-12-06,127,57,3,29.13
11,2024-12-07,127,57,3,29.13
11,2024-12-08,110,57,3,29.13
11,2024-12-09,107,57,3,29.13
11,2024-12-10,103,57,3,29.13
11,2024-12-11,100,57,3,29.13
11,2024-12-12,100,57,3,29.13
11,2024-12-13,100,57,3,29.13
11,2024-12-14,98,57,3,29.13
11,2024-12-15,93,57,3,29.13
11,2024-12-16,93,57,3,29.13
11,2024-12-17,93,57,3,29.13
11,2024-12-18,89,57,3,29.13
11,2024-12-19,86,57,3,29.13
11,2024-12-20,86,57,3,29.13
11,2024-12-21,84,57,3,29.13
11,2024-12-22,66,57,3,29.13
11,2024-12-23,66,57,3,29.13
11,2024-12-24,59,57,3,29.13
11,2024-12-25,59,57,3,29.13
11,2024-12-26,59,57,3,29.13
11,2024-12-27,143,57,3,29.13
11,2024-12-28,143,57,3,29.13
11,2024-12-29,140,57,3,29.13
11,2024-12-30,130,57,3,29.13
12,2024-01-01,72,47,2,11.31
12,2024-01-02,64,47,2,11.31
12,2024-01-03,64,47,2,11.31
12,2024-01-04,64,47,2,11.31
12,2024-01-05,64,47,2,11.31
12,2024-01-06,54,47,2,11.31
12,2024-01-07,54,47,2,11.31
12,2024-01-08,110,47,2,11.31
12,2024-01-09,110,47,2,11.31
12,2024-01-10,95,47,2,11.31
12,2024-01-11,89,47,2,11.31
12,2024-01-12,89,47,2,11.31
12,2024-01-13,71,47,2,11.31
12,2024-01-14,71,47,2,11.31
12,2024-01-15,68,47,2,11.31
12,2024-01-16,68,47,2,11.31
12,2024-01-17,68,47,2,11.31
12,2024-01-18,68,47,2,11.31
12,2024-01-19,68,47,2,11.31
12,2024-01-20,68,47,2,11.31
12,2024-01-21,68,47,2,11.31
12,2024-01-22,60,47,2,11.31
12,2024-01-23,87,47,2,11.31
12,2024-01-24,87,47,2,11.31
12,2024-01-25,87,47,2,11.31
12,2024-01-26,81,47,2,11.31
12,2024-01-27,81,47,2,11.31
12,2024-01-28,77,47,2,11.31
12,2024-01-29,77,47,2,11.31
12,2024-01-30,77,47,2,11.31
12,2024-01-31,77,47,2,11.31
12,2024-02-01,77,47,2,11.31
12,2024-02-02,77,47,2,11.31
12,2024-02-03,77,47,2,11.31
12,2024-02-04,77,47,2,11.31
12,2024-02-05,77,47,2,11.31
12,2024-02-06,77,47,2,11.31
12,2024-02-07,63,47,2,11.31
12,2024-02-08,63,47,2,11.31
12,2024-02-09,60,47,2,11.31
12,2024-02-10,55,47,2,11.31
12,2024-02-11,50,47,2,11.31
12,2024-02-12,50,47,2,11.31
12,2024-02-13,50,47,2,11.31
12,2024-02-14,181,47,2,11.31
12,2024-02-15,178,47,2,11.31
12,2024-02-16,178,47,2,11.31
12,2024-02-17,178,47,2,11.31
12,2024-02-18,172,47,2,11.31
12,2024-02-19,166,47,2,11.31
12,2024-02-20,158,47,2,11.31
12,2024-02-21,158,47,2,11.31
12,2024-02-22,158,47,2,11.31
12,2024-02-23,150,47,2,11.31
12,2024-02-24,150,47,2,11.31
12,2024-02-25,150,47,2,11.31
12,2024-02-26,125,47,2,11.31
12,2024-02-27,119,47,2,11.31
12,2024-02-28,111,47,2,11.31
12,2024-02-29,111,47,2,11.31
12,2024-03-01,106,47,2,11.31
12,2024-03-02,106,47,2,11.31
12,2024-03-03,100,47,2,11.31
12,2024-03-04,100,47,2,11.31
12,2024-03-05,100,47,2,11.31
12,2024-03-06,100,47,2,11.31
12,2024-03-07,89,47,2,11.31
12,2024-03-08,89,47,2,11.31
12,2024-03-09,80,47,2,11.31
12,2024-03-10,66,47,2,11.31
12,2024-03-11,63,47,2,11.31
12,2024-03-12,63,47,2,11.31
12,2024-03-13,63,47,2,11.31
12,2024-03-14,60,47,2,11.31
12,2024-03-15,60,47,2,11.31
12,2024-03-16,60,47,2,11.31
12,2024-03-17,117,47,2,11.31
12,2024-03-18,117,47,2,11.31
12,2024-03-19,117,47,2,11.31
12,2024-03-20,117,47,2,11.31
12,2024-03-21,117,47,2,11.31
12,2024-03-22,107,47,2,11.31
12,2024-03-23,107,47,2,11.31
12,2024-03-24,107,47,2,11.31
12,2024-03-25,107,47,2,11.31
12,2024-03-26,107,47,2,11.31
12,2024-03-27,107,47,2,11.31
12,2024-03-28,98,47,2,11.31
12,2024-03-29,98,47,2,11.31
12,2024-03-30,86,47,2,11.31
12,2024-03-31,68,47,2,11.31
12,2024-04-01,68,47,2,11.31
12,2024-04-02,68,47,2,11.31
12,2024-04-03,68,47,2,11.31
12,2024-04-04,58,47,2,11.31
12,2024-04-05,58,47,2,11.31
12,2024-04-06,157,47,2,11.31
12,2024-04-07,148,47,2,11.31
12,2024-04-08,144,47,2,11.31
12,2024-04-09,144,47,2,11.31
12,2024-04-10,144,47,2,11.31
12,2024-04-11,144,47,2,11.31
12,2024-04-12,144,47,2,11.31
12,2024-04-13,144,47,2,11.31
12,2024-04-14,144,47,2,11.31
12,2024-04-15,144,47,2,11.31
12,2024-04-16,136,47,2,11.31
12,2024-04-17,127,47,2,11.31
12,2024-04-18,127,47,2,11.31
12,2024-04-19,127,47,2,11.31
12,2024-04-20,122,47,2,11.31
12,2024-04-21,122,47,2,11.31
12,2024-04-22,122,47,2,11.31
12,2024-04-23,122,47,2,11.31
12,2024-04-24,122,47,2,11.31
12,2024-04-25,118,47,2,11.31
12,2024-04-26,118,47,2,11.31
12,2024-04-27,110,47,2,11.31
12,2024-04-28,94,47,2,11.31
12,2024-04-29,79,47,2,11.31
12,2024-04-30,65,47,2,11.31
12,2024-05-01,50,47,2,11.31
12,2024-05-02,168,47,2,11.31
12,2024-05-03,168,47,2,11.31
12,2024-05-04,149,47,2,11.31
12,2024-05-05,149,47,2,11.31
12,2024-05-06,149,47,2,11.31
12,2024-05-07,145,47,2,11.31
12,2024-05-08,145,47,2,11.31
12,2024-05-09,145,47,2,11.31
12,2024-05-10,145,47,2,11.31
12,2024-05-11,145,47,2,11.31
12,2024-05-12,145,47,2,11.31
12,2024-05-13,145,47,2,11.31
12,2024-05-14,142,47,2,11.31
12,2024-05-15,142,47,2,11.31
12,2024-05-16,136,47,2,11.31
12,2024-05-17,136,47,2,11.31
12,2024-05-18,136,47,2,11.31
12,2024-05-19,136,47,2,11.31
12,2024-05-20,136,47,2,11.31
12,2024-05-21,133,47,2,11.31
12,2024-05-22,133,47,2,11.31
12,2024-05-23,133,47,2,11.31
12,2024-05-24,133,47,2,11.31
12,2024-05-25,129,47,2,11.31
12,2024-05-26,129,47,2,11.31
12,2024-05-27,129,47,2,11.31
12,2024-05-28,129,47,2,11.31
12,2024-05-29,129,47,2,11.31
12,2024-05-30,129,47,2,11.31
12,2024-05-31,129,47,2,11.31
12,2024-06-01,117,47,2,11.31
12,2024-06-02,111,47,2,11.31
12,2024-06-03,111,47,2,11.31
12,2024-06-04,101,47,2,11.31
12,2024-06-05,101,47,2,11.31
12,2024-06-06,87,47,2,11.31
12,2024-06-07,87,47,2,11.31
12,2024-06-08,74,47,2,11.31
12,2024-06-09,69,47,2,11.31
12,2024-06-10,69,47,2,11.31
12,2024-06-11,69,47,2,11.31
12,2024-06-12,69,47,2,11.31
12,2024-06-13,69,47,2,11.31
12,2024-06-14,69,47,2,11.31
12,2024-06-15,69,47,2,11.31
12,2024-06-16,56,47,2,11.31
12,2024-06-17,56,47,2,11.31
12,2024-06-18,48,47,2,11.31
12,2024-06-19,143,47,2,11.31
12,2024-06-20,143,47,2,11.31
12,2024-06-21,138,47,2,11.31
12,2024-06-22,138,47,2,11.31
12,2024-06-23,123,47,2,11.31
12,2024-06-24,105,47,2,11.31
12,2024-06-25,105,47,2,11.31
12,2024-06-26,105,47,2,11.31
12,2024-06-27,102,47,2,11.31
12,2024-06-28,102,47,2,11.31
12,2024-06-29,102,47,2,11.31
12,2024-06-30,102,47,2,11.31
12,2024-07-01,102,47,2,11.31
12,2024-07-02,99,47,2,11.31
12,2024-07-03,99,47,2,11.31
12,2024-07-04,95,47,2,11.31
12,2024-07-05,95,47,2,11.31
12,2024-07-06,95,47,2,11.31
12,2024-07-07,95,47,2,11.31
12,2024-07-08,95,47,2,11.31
12,2024-07-09,95,47,2,11.31
12,2024-07-10,95,47,2,11.31
12,2024-07-11,95,47,2,11.31
12,2024-07-12,95,47,2,11.31
12,2024-07-13,95,47,2,11.31
12,2024-07-14,95,47,2,11.31
12,2024-07-15,95,47,2,11.31
12,2024-07-16,95,47,2,11.31
12,2024-07-17,95,47,2,11.31
12,2024-07-18,95,47,2,11.31
12,2024-07-19,89,47,2,11.31
12,2024-07-20,89,47,2,11.31
12,2024-07-21,89,47,2,11.31
12,2024-07-22,89,47,2,11.31
12,2024-07-23,89,47,2,11.31
12,2024-07-24,84,47,2,11.31
12,2024-07-25,64,47,2,11.31
12,2024-07-26,61,47,2,11.31
12,2024-07-27,61,47,2,11.31
12,2024-07-28,50,47,2,11.31
12,2024-07-29,96,47,2,11.31
12,2024-07-30,96,47,2,11.31
12,2024-07-31,96,47,2,11.31
12,2024-08-01,84,47,2,11.31
12,2024-08-02,71,47,2,11.31
12,2024-08-03,71,47,2,11.31
12,2024-08-04,71,47,2,11.31
12,2024-08-05,68,47,2,11.31
12,2024-08-06,68,47,2,11.31
12,2024-08-07,68,47,2,11.31
12,2024-08-08,68,47,2,11.31
12,2024-08-09,68,47,2,11.31
12,2024-08-10,65,47,2,11.31
12,2024-08-11,175,47,2,11.31
12,2024-08-12,172,47,2,11.31
12,2024-08-13,167,47,2,11.31
12,2024-08-14,167,47,2,11.31
12,2024-08-15,157,47,2,11.31
12,2024-08-16,157,47,2,11.31
12,2024-08-17,157,47,2,11.31
12,2024-08-18,157,47,2,11.31
12,2024-08-19,151,47,2,11.31
12,2024-08-20,145,47,2,11.31
12,2024-08-21,145,47,2,11.31
12,2024-08-22,145,47,2,11.31
12,2024-08-23,142,47,2,11.31
12,2024-08-24,142,47,2,11.31
12,2024-08-25,129,47,2,11.31
12,2024-08-26,125,47,2,11.31
12,2024-08-27,120,47,2,11.31
12,2024-08-28,120,47,2,11.31
12,2024-08-29,120,47,2,11.31
12,2024-08-30,120,47,2,11.31
12,2024-08-31,120,47,2,11.31
12,2024-09-01,120,47,2,11.31
12,2024-09-02,120,47,2,11.31
12,2024-09-03,120,47,2,11.31
12,2024-09-04,118,47,2,11.31
