product_id,date,stock_on_hand,reorder_point,lead_time_days,unit_cost,daily_quantity_sold,daily_revenue,stock_ratio
7,2024-03-01,29,28,4,37.77,4.0,214.12,7.25
7,2024-03-02,61,28,4,37.77,11.0,583.65,5.545454545454546
7,2024-03-03,61,28,4,37.77,0.0,0.0,61.0
7,2024-03-04,61,28,4,37.77,0.0,0.0,61.0
7,2024-03-05,61,28,4,37.77,0.0,0.0,61.0
7,2024-03-06,52,28,4,37.77,9.0,488.88,5.777777777777778
7,2024-03-07,52,28,4,37.77,0.0,0.0,52.0
7,2024-03-08,52,28,4,37.77,0.0,0.0,52.0
7,2024-03-09,52,28,4,37.77,0.0,0.0,52.0
7,2024-03-10,43,28,4,37.77,9.0,487.26,4.777777777777778
7,2024-03-11,43,28,4,37.77,0.0,0.0,43.0
7,2024-03-12,43,28,4,37.77,0.0,0.0,43.0
7,2024-03-13,37,28,4,37.77,6.0,322.08,6.166666666666667
7,2024-03-14,37,28,4,37.77,0.0,0.0,37.0
7,2024-03-15,37,28,4,37.77,0.0,0.0,37.0
7,2024-03-16,34,28,4,37.77,3.0,158.94,11.333333333333334
7,2024-03-17,34,28,4,37.77,0.0,0.0,34.0
7,2024-03-18,29,28,4,37.77,5.0,268.4,5.8
7,2024-03-19,29,28,4,37.77,0.0,0.0,29.0
7,2024-03-20,29,28,4,37.77,0.0,0.0,29.0
7,2024-03-21,88,28,4,37.77,4.0,216.96,22.0
7,2024-03-22,88,28,4,37.77,0.0,0.0,88.0
7,2024-03-23,82,28,4,37.77,6.0,325.92,13.666666666666666
7,2024-03-24,82,28,4,37.77,0.0,0.0,82.0
7,2024-03-25,82,28,4,37.77,0.0,0.0,82.0
7,2024-03-26,82,28,4,37.77,0.0,0.0,82.0
7,2024-03-27,82,28,4,37.77,0.0,0.0,82.0
7,2024-03-28,70,28,4,37.77,12.0,641.4200000000001,5.833333333333333
7,2024-03-29,60,28,4,37.77,10.0,538.86,6.0
7,2024-03-30,56,28,4,37.77,4.0,220.68,14.0
7,2024-03-31,45,28,4,37.77,11.0,592.27,4.090909090909091
7,2024-04-01,45,28,4,37.77,0.0,0.0,45.0
7,2024-04-02,45,28,4,37.77,0.0,0.0,45.0
7,2024-04-03,45,28,4,37.77,0.0,0.0,45.0
7,2024-04-04,45,28,4,37.77,0.0,0.0,45.0
7,2024-04-05,45,28,4,37.77,0.0,0.0,45.0
7,2024-04-06,45,28,4,37.77,0.0,0.0,45.0
7,2024-04-07,45,28,4,37.77,0.0,0.0,45.0
7,2024-04-08,45,28,4,37.77,0.0,0.0,45.0
7,2024-04-09,45,28,4,37.77,0.0,0.0,45.0
7,2024-04-10,45,28,4,37.77,0.0,0.0,45.0
7,2024-04-11,40,28,4,37.77,5.0,266.68,8.0
7,2024-04-12,40,28,4,37.77,0.0,0.0,40.0
7,2024-04-13,33,28,4,37.77,7.0,381.54,4.714285714285714
7,2024-04-14,33,28,4,37.77,0.0,0.0,33.0
7,2024-04-15,33,28,4,37.77,0.0,0.0,33.0
7,2024-04-16,33,28,4,37.77,0.0,0.0,33.0
7,2024-04-17,56,28,4,37.77,7.0,385.42,8.0
7,2024-04-18,51,28,4,37.77,5.0,266.25,10.2
7,2024-04-19,51,28,4,37.77,0.0,0.0,51.0
7,2024-04-20,45,28,4,37.77,6.0,325.32,7.5
7,2024-04-21,37,28,4,37.77,8.0,419.2,4.625
7,2024-04-22,37,28,4,37.77,0.0,0.0,37.0
7,2024-04-23,37,28,4,37.77,0.0,0.0,37.0
7,2024-04-24,37,28,4,37.77,0.0,0.0,37.0
7,2024-04-25,37,28,4,37.77,0.0,0.0,37.0
7,2024-04-26,37,28,4,37.77,0.0,0.0,37.0
7,2024-04-27,32,28,4,37.77,5.0,268.65,6.4
7,2024-04-28,32,28,4,37.77,0.0,0.0,32.0
7,2024-04-29,143,28,4,37.77,6.0,319.56,23.833333333333332
7,2024-04-30,143,28,4,37.77,0.0,0.0,143.0
7,2024-05-01,143,28,4,37.77,0.0,0.0,143.0
7,2024-05-02,131,28,4,37.77,12.0,658.76,10.916666666666666
7,2024-05-03,131,28,4,37.77,0.0,0.0,131.0
7,2024-05-04,131,28,4,37.77,0.0,0.0,131.0
7,2024-05-05,131,28,4,37.77,0.0,0.0,131.0
7,2024-05-06,131,28,4,37.77,0.0,0.0,131.0
7,2024-05-07,131,28,4,37.77,0.0,0.0,131.0
7,2024-05-08,131,28,4,37.77,0.0,0.0,131.0
7,2024-05-09,117,28,4,37.77,14.0,749.42,8.357142857142858
7,2024-05-10,110,28,4,37.77,7.0,366.38,15.714285714285714
7,2024-05-11,104,28,4,37.77,6.0,332.28,17.333333333333332
7,2024-05-12,104,28,4,37.77,0.0,0.0,104.0
7,2024-05-13,90,28,4,37.77,14.0,762.46,6.428571428571429
7,2024-05-14,90,28,4,37.77,0.0,0.0,90.0
7,2024-05-15,90,28,4,37.77,0.0,0.0,90.0
7,2024-05-16,86,28,4,37.77,4.0,213.92,21.5
7,2024-05-17,86,28,4,37.77,0.0,0.0,86.0
7,2024-05-18,86,28,4,37.77,0.0,0.0,86.0
7,2024-05-19,82,28,4,37.77,4.0,217.36,20.5
7,2024-05-20,77,28,4,37.77,5.0,276.7,15.4
7,2024-05-21,68,28,4,37.77,9.0,485.96,7.555555555555555
7,2024-05-22,68,28,4,37.77,0.0,0.0,68.0
7,2024-05-23,68,28,4,37.77,0.0,0.0,68.0
7,2024-05-24,62,28,4,37.77,6.0,324.24,10.333333333333334
7,2024-05-25,52,28,4,37.77,10.0,544.74,5.2
7,2024-05-26,52,28,4,37.77,0.0,0.0,52.0
7,2024-05-27,52,28,4,37.77,0.0,0.0,52.0
7,2024-05-28,52,28,4,37.77,0.0,0.0,52.0
7,2024-05-29,52,28,4,37.77,0.0,0.0,52.0
7,2024-05-30,52,28,4,37.77,0.0,0.0,52.0
7,2024-05-31,52,28,4,37.77,0.0,0.0,52.0
7,2024-06-01,45,28,4,37.77,7.0,369.57000000000005,6.428571428571429
7,2024-06-02,36,28,4,37.77,9.0,489.15,4.0
7,2024-06-03,32,28,4,37.77,4.0,213.76,8.0
7,2024-06-04,121,28,4,37.77,6.0,325.96,20.166666666666668
7,2024-06-05,117,28,4,37.77,4.0,209.84,29.25
7,2024-06-06,117,28,4,37.77,0.0,0.0,117.0
7,2024-06-07,115,28,4,37.77,2.0,105.14,57.5
7,2024-06-08,115,28,4,37.77,0.0,0.0,115.0
7,2024-06-09,115,28,4,37.77,0.0,0.0,115.0
7,2024-06-10,111,28,4,37.77,4.0,218.08,27.75
7,2024-06-11,103,28,4,37.77,8.0,426.42999999999995,12.875
7,2024-06-12,81,28,4,37.77,22.0,1203.88,3.6818181818181817
7,2024-06-13,81,28,4,37.77,0.0,0.0,81.0
7,2024-06-14,81,28,4,37.77,0.0,0.0,81.0
7,2024-06-15,81,28,4,37.77,0.0,0.0,81.0
7,2024-06-16,81,28,4,37.77,0.0,0.0,81.0
7,2024-06-17,81,28,4,37.77,0.0,0.0,81.0
7,2024-06-18,78,28,4,37.77,3.0,164.31,26.0
7,2024-06-19,73,28,4,37.77,5.0,268.87,14.6
7,2024-06-20,73,28,4,37.77,0.0,0.0,73.0
7,2024-06-21,73,28,4,37.77,0.0,0.0,73.0
7,2024-06-22,73,28,4,37.77,0.0,0.0,73.0
7,2024-06-23,73,28,4,37.77,0.0,0.0,73.0
7,2024-06-24,69,28,4,37.77,4.0,210.68,17.25
7,2024-06-25,69,28,4,37.77,0.0,0.0,69.0
7,2024-06-26,66,28,4,37.77,3.0,166.05,22.0
7,2024-06-27,63,28,4,37.77,3.0,160.89,21.0
7,2024-06-28,63,28,4,37.77,0.0,0.0,63.0
7,2024-06-29,63,28,4,37.77,0.0,0.0,63.0
7,2024-06-30,63,28,4,37.77,0.0,0.0,63.0
7,2024-07-01,58,28,4,37.77,5.0,264.7,11.6
7,2024-07-02,58,28,4,37.77,0.0,0.0,58.0
7,2024-07-03,58,28,4,37.77,0.0,0.0,58.0
7,2024-07-04,49,28,4,37.77,9.0,493.09000000000003,5.444444444444445
7,2024-07-05,49,28,4,37.77,0.0,0.0,49.0
7,2024-07-06,43,28,4,37.77,6.0,324.54,7.166666666666667
7,2024-07-07,43,28,4,37.77,0.0,0.0,43.0
7,2024-07-08,43,28,4,37.77,0.0,0.0,43.0
7,2024-07-09,40,28,4,37.77,3.0,158.1,13.333333333333334
7,2024-07-10,40,28,4,37.77,0.0,0.0,40.0
7,2024-07-11,40,28,4,37.77,0.0,0.0,40.0
7,2024-07-12,168,28,4,37.77,12.0,648.19,14.0
7,2024-07-13,168,28,4,37.77,0.0,0.0,168.0
7,2024-07-14,168,28,4,37.77,0.0,0.0,168.0
7,2024-07-15,157,28,4,37.77,11.0,596.48,14.272727272727273
7,2024-07-16,150,28,4,37.77,7.0,380.24,21.428571428571427
7,2024-07-17,142,28,4,37.77,8.0,424.08,17.75
7,2024-07-18,142,28,4,37.77,0.0,0.0,142.0
7,2024-07-19,132,28,4,37.77,10.0,539.02,13.2
7,2024-07-20,132,28,4,37.77,0.0,0.0,132.0
7,2024-07-21,130,28,4,37.77,2.0,107.32,65.0
7,2024-07-22,130,28,4,37.77,0.0,0.0,130.0
7,2024-07-23,125,28,4,37.77,5.0,261.75,25.0
7,2024-07-24,125,28,4,37.77,0.0,0.0,125.0
7,2024-07-25,125,28,4,37.77,0.0,0.0,125.0
7,2024-07-26,122,28,4,37.77,3.0,166.2,40.666666666666664
7,2024-07-27,122,28,4,37.77,0.0,0.0,122.0
7,2024-07-28,120,28,4,37.77,2.0,106.26,60.0
7,2024-07-29,120,28,4,37.77,0.0,0.0,120.0
7,2024-07-30,112,28,4,37.77,8.0,423.76,14.0
7,2024-07-31,99,28,4,37.77,13.0,699.94,7.615384615384615
7,2024-08-01,99,28,4,37.77,0.0,0.0,99.0
7,2024-08-02,99,28,4,37.77,0.0,0.0,99.0
7,2024-08-03,99,28,4,37.77,0.0,0.0,99.0
7,2024-08-04,99,28,4,37.77,0.0,0.0,99.0
7,2024-08-05,99,28,4,37.77,0.0,0.0,99.0
7,2024-08-06,99,28,4,37.77,0.0,0.0,99.0
7,2024-08-07,99,28,4,37.77,0.0,0.0,99.0
7,2024-08-08,99,28,4,37.77,0.0,0.0,99.0
7,2024-08-09,79,28,4,37.77,20.0,1083.92,3.95
7,2024-08-10,79,28,4,37.77,0.0,0.0,79.0
7,2024-08-11,79,28,4,37.77,0.0,0.0,79.0
7,2024-08-12,79,28,4,37.77,0.0,0.0,79.0
7,2024-08-13,74,28,4,37.77,5.0,265.9,14.8
7,2024-08-14,74,28,4,37.77,0.0,0.0,74.0
7,2024-08-15,71,28,4,37.77,3.0,162.3,23.666666666666668
7,2024-08-16,66,28,4,37.77,5.0,271.45,13.2
7,2024-08-17,61,28,4,37.77,5.0,274.8,12.2
7,2024-08-18,61,28,4,37.77,0.0,0.0,61.0
7,2024-08-19,61,28,4,37.77,0.0,0.0,61.0
7,2024-08-20,61,28,4,37.77,0.0,0.0,61.0
7,2024-08-21,61,28,4,37.77,0.0,0.0,61.0
7,2024-08-22,56,28,4,37.77,5.0,262.25,11.2
7,2024-08-23,56,28,4,37.77,0.0,0.0,56.0
7,2024-08-24,52,28,4,37.77,4.0,216.72,13.0
7,2024-08-25,45,28,4,37.77,7.0,368.27,6.428571428571429
7,2024-08-26,43,28,4,37.77,2.0,106.18,21.5
7,2024-08-27,33,28,4,37.77,10.0,540.3,3.3
7,2024-08-28,33,28,4,37.77,0.0,0.0,33.0
7,2024-08-29,150,28,4,37.77,9.0,477.37,16.666666666666668
7,2024-08-30,147,28,4,37.77,3.0,156.78,49.0
7,2024-08-31,147,28,4,37.77,0.0,0.0,147.0
7,2024-09-01,136,28,4,37.77,11.0,588.3,12.363636363636363
7,2024-09-02,136,28,4,37.77,0.0,0.0,136.0
7,2024-09-03,128,28,4,37.77,8.0,425.52,16.0
7,2024-09-04,128,28,4,37.77,0.0,0.0,128.0
7,2024-09-05,124,28,4,37.77,4.0,210.64,31.0
7,2024-09-06,115,28,4,37.77,9.0,485.94000000000005,12.777777777777779
7,2024-09-07,113,28,4,37.77,2.0,110.68,56.5
7,2024-09-08,113,28,4,37.77,0.0,0.0,113.0
7,2024-09-09,109,28,4,37.77,4.0,215.08,27.25
7,2024-09-10,99,28,4,37.77,10.0,542.5,9.9
7,2024-09-11,96,28,4,37.77,3.0,161.61,32.0
7,2024-09-12,93,28,4,37.77,3.0,164.88,31.0
7,2024-09-13,86,28,4,37.77,7.0,385.56,12.285714285714286
7,2024-09-14,84,28,4,37.77,2.0,109.1,42.0
7,2024-09-15,84,28,4,37.77,0.0,0.0,84.0
7,2024-09-16,84,28,4,37.77,0.0,0.0,84.0
7,2024-09-17,78,28,4,37.77,6.0,314.7,13.0
7,2024-09-18,78,28,4,37.77,0.0,0.0,78.0
7,2024-09-19,78,28,4,37.77,0.0,0.0,78.0
7,2024-09-20,76,28,4,37.77,2.0,104.94,38.0
7,2024-09-21,76,28,4,37.77,0.0,0.0,76.0
7,2024-09-22,74,28,4,37.77,2.0,106.22,37.0
7,2024-09-23,74,28,4,37.77,0.0,0.0,74.0
7,2024-09-24,63,28,4,37.77,11.0,596.04,5.7272727272727275
7,2024-09-25,63,28,4,37.77,0.0,0.0,63.0
7,2024-09-26,63,28,4,37.77,0.0,0.0,63.0
7,2024-09-27,50,28,4,37.77,13.0,698.32,3.8461538461538463
7,2024-09-28,46,28,4,37.77,4.0,221.08,11.5
7,2024-09-29,33,28,4,37.77,13.0,711.1400000000001,2.5384615384615383
7,2024-09-30,166,28,4,37.77,13.0,694.8199999999999,12.76923076923077
7,2024-10-01,166,28,4,37.77,0.0,0.0,166.0
7,2024-10-02,156,28,4,37.77,10.0,528.9,15.6
7,2024-10-03,156,28,4,37.77,0.0,0.0,156.0
7,2024-10-04,156,28,4,37.77,0.0,0.0,156.0
7,2024-10-05,146,28,4,37.77,10.0,538.0999999999999,14.6
7,2024-10-06,137,28,4,37.77,9.0,495.75,15.222222222222221
7,2024-10-07,137,28,4,37.77,0.0,0.0,137.0
7,2024-10-08,137,28,4,37.77,0.0,0.0,137.0
7,2024-10-09,137,28,4,37.77,0.0,0.0,137.0
7,2024-10-10,133,28,4,37.77,4.0,213.84,33.25
7,2024-10-11,133,28,4,37.77,0.0,0.0,133.0
7,2024-10-12,133,28,4,37.77,0.0,0.0,133.0
7,2024-10-13,127,28,4,37.77,6.0,315.54,21.166666666666668
7,2024-10-14,127,28,4,37.77,0.0,0.0,127.0
7,2024-10-15,127,28,4,37.77,0.0,0.0,127.0
7,2024-10-16,112,28,4,37.77,15.0,785.46,7.466666666666667
7,2024-10-17,112,28,4,37.77,0.0,0.0,112.0
7,2024-10-18,112,28,4,37.77,0.0,0.0,112.0
7,2024-10-19,103,28,4,37.77,9.0,477.27,11.444444444444445
7,2024-10-20,103,28,4,37.77,0.0,0.0,103.0
7,2024-10-21,90,28,4,37.77,13.0,703.14,6.923076923076923
7,2024-10-22,90,28,4,37.77,0.0,0.0,90.0
7,2024-10-23,83,28,4,37.77,7.0,378.84,11.857142857142858
7,2024-10-24,83,28,4,37.77,0.0,0.0,83.0
7,2024-10-25,67,28,4,37.77,16.0,868.78,4.1875
7,2024-10-26,67,28,4,37.77,0.0,0.0,67.0
7,2024-10-27,61,28,4,37.77,6.0,319.2,10.166666666666666
7,2024-10-28,61,28,4,37.77,0.0,0.0,61.0
7,2024-10-29,61,28,4,37.77,0.0,0.0,61.0
7,2024-10-30,61,28,4,37.77,0.0,0.0,61.0
7,2024-10-31,53,28,4,37.77,8.0,419.6,6.625
7,2024-11-01,53,28,4,37.77,0.0,0.0,53.0
7,2024-11-02,45,28,4,37.77,8.0,439.76,5.625
7,2024-11-03,45,28,4,37.77,0.0,0.0,45.0
7,2024-11-04,45,28,4,37.77,0.0,0.0,45.0
7,2024-11-05,45,28,4,37.77,0.0,0.0,45.0
7,2024-11-06,39,28,4,37.77,6.0,326.58,6.5
7,2024-11-07,39,28,4,37.77,0.0,0.0,39.0
7,2024-11-08,39,28,4,37.77,0.0,0.0,39.0
7,2024-11-09,39,28,4,37.77,0.0,0.0,39.0
7,2024-11-10,39,28,4,37.77,0.0,0.0,39.0
7,2024-11-11,39,28,4,37.77,0.0,0.0,39.0
7,2024-11-12,39,28,4,37.77,0.0,0.0,39.0
7,2024-11-13,39,28,4,37.77,0.0,0.0,39.0
7,2024-11-14,153,28,4,37.77,16.0,865.26,9.5625
7,2024-11-15,145,28,4,37.77,8.0,421.2,18.125
7,2024-11-16,145,28,4,37.77,0.0,0.0,145.0
7,2024-11-17,145,28,4,37.77,0.0,0.0,145.0
7,2024-11-18,140,28,4,37.77,5.0,272.95,28.0
7,2024-11-19,140,28,4,37.77,0.0,0.0,140.0
7,2024-11-20,140,28,4,37.77,0.0,0.0,140.0
7,2024-11-21,140,28,4,37.77,0.0,0.0,140.0
7,2024-11-22,140,28,4,37.77,0.0,0.0,140.0
7,2024-11-23,140,28,4,37.77,0.0,0.0,140.0
7,2024-11-24,140,28,4,37.77,0.0,0.0,140.0
7,2024-11-25,140,28,4,37.77,0.0,0.0,140.0
7,2024-11-26,133,28,4,37.77,7.0,377.86,19.0
7,2024-11-27,133,28,4,37.77,0.0,0.0,133.0
7,2024-11-28,131,28,4,37.77,2.0,104.64,65.5
7,2024-11-29,131,28,4,37.77,0.0,0.0,131.0
7,2024-11-30,131,28,4,37.77,0.0,0.0,131.0
7,2024-12-01,131,28,4,37.77,0.0,0.0,131.0
7,2024-12-02,131,28,4,37.77,0.0,0.0,131.0
7,2024-12-03,131,28,4,37.77,0.0,0.0,131.0
7,2024-12-04,131,28,4,37.77,0.0,0.0,131.0
7,2024-12-05,125,28,4,37.77,6.0,330.54,20.833333333333332
7,2024-12-06,125,28,4,37.77,0.0,0.0,125.0
7,2024-12-07,119,28,4,37.77,6.0,332.04,19.833333333333332
7,2024-12-08,107,28,4,37.77,12.0,661.04,8.916666666666666
7,2024-12-09,107,28,4,37.77,0.0,0.0,107.0
7,2024-12-10,107,28,4,37.77,0.0,0.0,107.0
7,2024-12-11,107,28,4,37.77,0.0,0.0,107.0
7,2024-12-12,107,28,4,37.77,0.0,0.0,107.0
7,2024-12-13,107,28,4,37.77,0.0,0.0,107.0
7,2024-12-14,107,28,4,37.77,0.0,0.0,107.0
7,2024-12-15,107,28,4,37.77,0.0,0.0,107.0
7,2024-12-16,89,28,4,37.77,18.0,968.13,4.944444444444445
7,2024-12-17,89,28,4,37.77,0.0,0.0,89.0
7,2024-12-18,89,28,4,37.77,0.0,0.0,89.0
7,2024-12-19,89,28,4,37.77,0.0,0.0,89.0
7,2024-12-20,76,28,4,37.77,13.0,699.52,5.846153846153846
7,2024-12-21,70,28,4,37.77,6.0,316.32000000000005,11.666666666666666
7,2024-12-22,59,28,4,37.77,11.0,594.47,5.363636363636363
7,2024-12-23,59,28,4,37.77,0.0,0.0,59.0
7,2024-12-24,59,28,4,37.77,0.0,0.0,59.0
7,2024-12-25,59,28,4,37.77,0.0,0.0,59.0
7,2024-12-26,48,28,4,37.77,11.0,593.25,4.363636363636363
7,2024-12-27,48,28,4,37.77,0.0,0.0,48.0
7,2024-12-28,48,28,4,37.77,0.0,0.0,48.0
7,2024-12-29,48,28,4,37.77,0.0,0.0,48.0
7,2024-12-30,43,28,4,37.77,5.0,273.15000000000003,8.6
8,2024-01-01,126,26,6,41.03,0.0,0.0,126.0
8,2024-01-02,110,26,6,41.03,16.0,1170.27,6.875
8,2024-01-03,110,26,6,41.03,0.0,0.0,110.0
8,2024-01-04,101,26,6,41.03,9.0,661.86,11.222222222222221
8,2024-01-05,97,26,6,41.03,4.0,281.84,24.25
8,2024-01-06,92,26,6,41.03,5.0,367.9,18.4
8,2024-01-07,86,26,6,41.03,6.0,435.36,14.333333333333334
8,2024-01-08,86,26,6,41.03,0.0,0.0,86.0
8,2024-01-09,82,26,6,41.03,4.0,285.08,20.5
8,2024-01-10,82,26,6,41.03,0.0,0.0,82.0
8,2024-01-11,75,26,6,41.03,7.0,505.05,10.714285714285714
8,2024-01-12,75,26,6,41.03,0.0,0.0,75.0
8,2024-01-13,71,26,6,41.03,4.0,287.4,17.75
8,2024-01-14,71,26,6,41.03,0.0,0.0,71.0
8,2024-01-15,57,26,6,41.03,14.0,1031.08,4.071428571428571
8,2024-01-16,48,26,6,41.03,9.0,632.8799999999999,5.333333333333333
8,2024-01-17,31,26,6,41.03,17.0,1212.31,1.8235294117647058
8,2024-01-18,114,26,6,41.03,6.0,436.59000000000003,19.0
8,2024-01-19,103,26,6,41.03,11.0,815.1,9.363636363636363
8,2024-01-20,91,26,6,41.03,12.0,865.6,7.583333333333333
8,2024-01-21,88,26,6,41.03,3.0,213.72,29.333333333333332
8,2024-01-22,85,26,6,41.03,3.0,215.52,28.333333333333332
8,2024-01-23,81,26,6,41.03,4.0,280.44,20.25
8,2024-01-24,77,26,6,41.03,4.0,285.48,19.25
8,2024-01-25,77,26,6,41.03,0.0,0.0,77.0
8,2024-01-26,74,26,6,41.03,3.0,212.13,24.666666666666668
8,2024-01-27,67,26,6,41.03,7.0,514.64,9.571428571428571
8,2024-01-28,56,26,6,41.03,11.0,804.54,5.090909090909091
8,2024-01-29,50,26,6,41.03,6.0,419.94,8.333333333333334
8,2024-01-30,47,26,6,41.03,3.0,210.36,15.666666666666666
8,2024-01-31,47,26,6,41.03,0.0,0.0,47.0
8,2024-02-01,39,26,6,41.03,8.0,583.26,4.875
8,2024-02-02,39,26,6,41.03,0.0,0.0,39.0
8,2024-02-03,39,26,6,41.03,0.0,0.0,39.0
8,2024-02-04,36,26,6,41.03,3.0,211.53,12.0
8,2024-02-05,29,26,6,41.03,7.0,512.96,4.142857142857143
8,2024-02-06,118,26,6,41.03,3.0,219.21,39.333333333333336
8,2024-02-07,109,26,6,41.03,9.0,636.03,12.11111111111111
8,2024-02-08,107,26,6,41.03,2.0,146.2,53.5
8,2024-02-09,107,26,6,41.03,0.0,0.0,107.0
8,2024-02-10,107,26,6,41.03,0.0,0.0,107.0
8,2024-02-11,107,26,6,41.03,0.0,0.0,107.0
8,2024-02-12,100,26,6,41.03,7.0,495.6,14.285714285714286
8,2024-02-13,98,26,6,41.03,2.0,147.22,49.0
8,2024-02-14,94,26,6,41.03,4.0,292.0,23.5
8,2024-02-15,93,26,6,41.03,1.0,70.35,93.0
8,2024-02-16,93,26,6,41.03,0.0,0.0,93.0
8,2024-02-17,93,26,6,41.03,0.0,0.0,93.0
8,2024-02-18,93,26,6,41.03,0.0,0.0,93.0
8,2024-02-19,93,26,6,41.03,0.0,0.0,93.0
8,2024-02-20,91,26,6,41.03,2.0,140.76,45.5
8,2024-02-21,87,26,6,41.03,4.0,289.12,21.75
8,2024-02-22,87,26,6,41.03,0.0,0.0,87.0
8,2024-02-23,76,26,6,41.03,11.0,778.14,6.909090909090909
8,2024-02-24,62,26,6,41.03,14.0,1016.63,4.428571428571429
8,2024-02-25,53,26,6,41.03,9.0,632.5899999999999,5.888888888888889
8,2024-02-26,50,26,6,41.03,3.0,211.89,16.666666666666668
8,2024-02-27,37,26,6,41.03,13.0,924.76,2.8461538461538463
8,2024-02-28,37,26,6,41.03,0.0,0.0,37.0
8,2024-02-29,37,26,6,41.03,0.0,0.0,37.0
8,2024-03-01,37,26,6,41.03,0.0,0.0,37.0
8,2024-03-02,32,26,6,41.03,5.0,356.55,6.4
8,2024-03-03,155,26,6,41.03,11.0,772.26,14.090909090909092
8,2024-03-04,155,26,6,41.03,0.0,0.0,155.0
8,2024-03-05,155,26,6,41.03,0.0,0.0,155.0
8,2024-03-06,136,26,6,41.03,19.0,1393.3000000000002,7.157894736842105
8,2024-03-07,125,26,6,41.03,11.0,783.85,11.363636363636363
8,2024-03-08,125,26,6,41.03,0.0,0.0,125.0
8,2024-03-09,125,26,6,41.03,0.0,0.0,125.0
8,2024-03-10,122,26,6,41.03,3.0,219.6,40.666666666666664
8,2024-03-11,122,26,6,41.03,0.0,0.0,122.0
8,2024-03-12,113,26,6,41.03,9.0,637.92,12.555555555555555
8,2024-03-13,105,26,6,41.03,8.0,564.22,13.125
8,2024-03-14,105,26,6,41.03,0.0,0.0,105.0
8,2024-03-15,84,26,6,41.03,21.0,1508.6399999999999,4.0
8,2024-03-16,78,26,6,41.03,6.0,425.46,13.0
8,2024-03-17,78,26,6,41.03,0.0,0.0,78.0
8,2024-03-18,78,26,6,41.03,0.0,0.0,78.0
8,2024-03-19,73,26,6,41.03,5.0,369.9,14.6
8,2024-03-20,73,26,6,41.03,0.0,0.0,73.0
8,2024-03-21,65,26,6,41.03,8.0,562.32,8.125
8,2024-03-22,65,26,6,41.03,0.0,0.0,65.0
8,2024-03-23,65,26,6,41.03,0.0,0.0,65.0
8,2024-03-24,49,26,6,41.03,16.0,1151.03,3.0625
8,2024-03-25,49,26,6,41.03,0.0,0.0,49.0
8,2024-03-26,41,26,6,41.03,8.0,571.8399999999999,5.125
8,2024-03-27,41,26,6,41.03,0.0,0.0,41.0
8,2024-03-28,29,26,6,41.03,12.0,844.44,2.4166666666666665
8,2024-03-29,29,26,6,41.03,0.0,0.0,29.0
8,2024-03-30,29,26,6,41.03,0.0,0.0,29.0
8,2024-03-31,29,26,6,41.03,0.0,0.0,29.0
8,2024-04-01,29,26,6,41.03,0.0,0.0,29.0
8,2024-04-02,125,26,6,41.03,7.0,494.41,17.857142857142858
8,2024-04-03,114,26,6,41.03,11.0,807.64,10.363636363636363
8,2024-04-04,114,26,6,41.03,0.0,0.0,114.0
8,2024-04-05,114,26,6,41.03,0.0,0.0,114.0
8,2024-04-06,114,26,6,41.03,0.0,0.0,114.0
8,2024-04-07,104,26,6,41.03,10.0,698.6,10.4
8,2024-04-08,97,26,6,41.03,7.0,502.6,13.857142857142858
8,2024-04-09,97,26,6,41.03,0.0,0.0,97.0
8,2024-04-10,84,26,6,41.03,13.0,920.05,6.461538461538462
8,2024-04-11,80,26,6,41.03,4.0,291.36,20.0
8,2024-04-12,80,26,6,41.03,0.0,0.0,80.0
8,2024-04-13,80,26,6,41.03,0.0,0.0,80.0
8,2024-04-14,70,26,6,41.03,10.0,717.94,7.0
8,2024-04-15,60,26,6,41.03,10.0,715.6400000000001,6.0
8,2024-04-16,60,26,6,41.03,0.0,0.0,60.0
8,2024-04-17,60,26,6,41.03,0.0,0.0,60.0
8,2024-04-18,50,26,6,41.03,10.0,722.92,5.0
8,2024-04-19,47,26,6,41.03,3.0,213.9,15.666666666666666
8,2024-04-20,47,26,6,41.03,0.0,0.0,47.0
8,2024-04-21,47,26,6,41.03,0.0,0.0,47.0
8,2024-04-22,47,26,6,41.03,0.0,0.0,47.0
8,2024-04-23,43,26,6,41.03,4.0,288.76,10.75
8,2024-04-24,43,26,6,41.03,0.0,0.0,43.0
8,2024-04-25,43,26,6,41.03,0.0,0.0,43.0
8,2024-04-26,32,26,6,41.03,11.0,801.49,2.909090909090909
8,2024-04-27,32,26,6,41.03,0.0,0.0,32.0
8,2024-04-28,29,26,6,41.03,3.0,214.38,9.666666666666666
8,2024-04-29,29,26,6,41.03,0.0,0.0,29.0
8,2024-04-30,149,26,6,41.03,7.0,493.43,21.285714285714285
8,2024-05-01,149,26,6,41.03,0.0,0.0,149.0
8,2024-05-02,149,26,6,41.03,0.0,0.0,149.0
8,2024-05-03,143,26,6,41.03,6.0,428.52,23.833333333333332
8,2024-05-04,143,26,6,41.03,0.0,0.0,143.0
8,2024-05-05,143,26,6,41.03,0.0,0.0,143.0
8,2024-05-06,143,26,6,41.03,0.0,0.0,143.0
8,2024-05-07,137,26,6,41.03,6.0,439.32,22.833333333333332
8,2024-05-08,137,26,6,41.03,0.0,0.0,137.0
