product_id,date,daily_quantity_sold,daily_revenue
18,2024-11-13,7,504.27
18,2024-11-15,8,562.4
18,2024-11-16,16,1133.88
18,2024-11-17,5,360.1
18,2024-11-18,3,211.89
18,2024-11-21,7,491.75
18,2024-11-22,6,443.52
18,2024-11-25,7,489.86
18,2024-11-29,12,863.76
18,2024-12-02,3,210.75
18,2024-12-03,9,647.73
18,2024-12-05,14,996.9499999999999
18,2024-12-07,14,985.53
18,2024-12-08,14,978.74
18,2024-12-09,2,143.8
18,2024-12-11,4,284.0
18,2024-12-12,5,360.53
18,2024-12-13,10,733.02
18,2024-12-16,7,510.72
18,2024-12-20,8,559.92
18,2024-12-22,7,509.09
18,2024-12-24,1,71.94
18,2024-12-27,4,284.08
19,2024-01-01,4,58.72
19,2024-01-03,5,73.25
19,2024-01-09,4,58.56
19,2024-01-10,4,58.52
19,2024-01-11,5,75.85
19,2024-01-12,5,74.36
19,2024-01-16,3,45.06
19,2024-01-19,3,44.91
19,2024-01-20,9,130.14
19,2024-01-23,2,30.6
19,2024-01-28,8,115.76
19,2024-01-31,4,59.22
19,2024-02-01,9,137.60999999999999
19,2024-02-03,2,29.14
19,2024-02-06,1,15.3
19,2024-02-11,12,176.2
19,2024-02-12,13,190.39
19,2024-02-13,9,132.93
19,2024-02-15,10,151.0
19,2024-02-16,6,88.44
19,2024-02-17,4,59.2
19,2024-02-22,10,146.4
19,2024-02-25,4,60.2
19,2024-02-28,3,45.0
19,2024-03-01,8,121.2
19,2024-03-03,5,74.85
19,2024-03-04,8,117.92
19,2024-03-05,3,43.47
19,2024-03-06,5,75.5
19,2024-03-07,8,118.32
19,2024-03-11,6,90.0
19,2024-03-12,5,75.8
19,2024-03-14,6,90.09
19,2024-03-18,7,101.36
19,2024-03-22,4,60.52
19,2024-03-24,12,180.18
19,2024-03-26,13,193.76999999999998
19,2024-03-28,6,87.9
19,2024-03-29,6,87.9
19,2024-04-02,7,104.58
19,2024-04-05,4,59.12
19,2024-04-14,13,197.95
19,2024-04-16,4,58.92
19,2024-04-18,7,102.93
19,2024-04-20,7,106.82
19,2024-04-22,10,145.7
19,2024-04-27,9,132.36
19,2024-04-28,1,15.3
19,2024-04-30,4,60.16
19,2024-05-01,16,236.56
19,2024-05-03,11,162.79
19,2024-05-04,5,73.05
19,2024-05-06,6,91.14
19,2024-05-09,5,72.95
19,2024-05-10,3,44.43
19,2024-05-16,7,106.68
19,2024-05-20,7,102.98
19,2024-05-24,10,149.16
19,2024-05-27,2,29.24
19,2024-05-28,4,60.2
19,2024-05-29,7,103.18
19,2024-05-31,16,237.92
19,2024-06-01,8,118.32
19,2024-06-04,1,14.87
19,2024-06-05,14,206.0
19,2024-06-06,2,29.62
19,2024-06-08,7,103.18
19,2024-06-09,8,119.9
19,2024-06-15,10,147.6
19,2024-06-16,3,44.91
19,2024-06-17,15,218.04000000000002
19,2024-06-19,4,60.2
19,2024-06-21,8,116.32
19,2024-06-24,6,86.82
19,2024-07-01,14,209.16
19,2024-07-05,3,45.24
19,2024-07-07,8,115.76
19,2024-07-08,6,87.78
19,2024-07-09,3,44.07
19,2024-07-11,6,89.58
19,2024-07-13,7,104.5
19,2024-07-14,10,148.12
19,2024-07-27,14,211.75
19,2024-07-31,8,117.52
19,2024-08-01,5,74.35
19,2024-08-03,6,88.08
19,2024-08-06,12,176.16
19,2024-08-07,1,14.84
19,2024-08-09,5,75.95
19,2024-08-10,4,58.16
19,2024-08-11,15,221.9
19,2024-08-13,10,147.25
19,2024-08-16,9,135.72
19,2024-08-17,12,179.39
19,2024-08-18,8,118.0
19,2024-08-20,6,88.0
19,2024-08-25,3,43.38
19,2024-08-26,8,120.30000000000001
19,2024-08-27,5,73.45
19,2024-08-28,3,44.01
19,2024-09-01,4,57.84
19,2024-09-02,12,176.62
19,2024-09-13,14,207.54999999999998
19,2024-09-15,14,212.06
19,2024-09-17,2,30.28
19,2024-09-21,10,145.3
19,2024-09-28,4,60.2
19,2024-09-29,14,208.18
19,2024-10-03,5,73.9
19,2024-10-05,3,45.93
19,2024-10-07,3,45.45
19,2024-10-15,4,58.08
19,2024-10-16,3,44.55
19,2024-10-17,0,0.0
19,2024-10-19,4,57.8
19,2024-10-20,6,91.08
19,2024-10-22,18,269.7
19,2024-10-26,5,72.3
19,2024-10-28,5,73.6
19,2024-10-29,8,116.24
19,2024-11-05,11,164.09
19,2024-11-07,7,102.69
19,2024-11-13,6,88.98
19,2024-11-15,3,43.89
19,2024-11-17,19,281.68
19,2024-11-27,3,45.69
19,2024-11-29,5,73.45
19,2024-11-30,6,90.6
19,2024-12-01,10,151.08
19,2024-12-04,5,76.3
19,2024-12-05,4,57.92
19,2024-12-06,13,193.28
19,2024-12-07,3,45.69
19,2024-12-13,8,122.16
19,2024-12-14,6,90.18
19,2024-12-18,9,135.0
19,2024-12-30,4,58.16
20,2024-01-02,5,233.69
20,2024-01-04,3,139.38
20,2024-01-06,4,186.84
20,2024-01-07,8,376.71999999999997
20,2024-01-08,4,189.32
20,2024-01-09,9,425.69
20,2024-01-11,14,656.8599999999999
20,2024-01-13,10,465.15
20,2024-01-18,5,231.5
20,2024-01-19,8,379.28999999999996
20,2024-01-20,8,371.04
20,2024-01-27,23,1084.26
20,2024-02-01,9,414.57
20,2024-02-03,10,465.65999999999997
20,2024-02-04,9,427.14
20,2024-02-05,12,569.6600000000001
20,2024-02-08,5,230.9
20,2024-02-09,10,468.03
20,2024-02-10,6,281.58000000000004
20,2024-02-15,3,138.24
20,2024-02-16,11,510.55
20,2024-02-17,3,138.99
20,2024-02-21,3,139.26
20,2024-02-22,3,142.02
20,2024-02-23,8,374.4
20,2024-02-27,2,90.9
20,2024-03-01,13,605.26
20,2024-03-02,9,420.29999999999995
20,2024-03-04,12,566.9300000000001
20,2024-03-05,4,187.92
20,2024-03-06,10,461.18
20,2024-03-10,23,1063.45
20,2024-03-11,6,273.9
20,2024-03-13,7,332.64
20,2024-03-15,1,45.2
20,2024-03-16,5,226.55
20,2024-03-18,8,382.08
20,2024-03-22,8,369.81
20,2024-03-25,11,521.62
20,2024-03-30,5,235.3
20,2024-04-02,13,608.77
20,2024-04-06,8,369.16999999999996
20,2024-04-07,7,322.56
20,2024-04-09,7,327.96
20,2024-04-11,6,275.7
20,2024-04-12,4,183.64
20,2024-04-15,8,361.85
20,2024-04-19,3,141.99
20,2024-04-23,3,137.58
20,2024-04-25,10,476.6
20,2024-04-29,12,557.5
20,2024-04-30,5,237.6
20,2024-05-02,12,569.3199999999999
20,2024-05-03,10,465.04999999999995
20,2024-05-04,12,568.76
20,2024-05-06,4,190.52
20,2024-05-08,9,426.9
20,2024-05-10,12,568.3
20,2024-05-12,6,284.04
20,2024-05-13,3,140.34
20,2024-05-16,10,465.96000000000004
20,2024-05-19,3,141.69
20,2024-05-22,3,136.92
20,2024-05-24,8,378.18
20,2024-05-26,4,184.92
20,2024-05-28,16,741.8
20,2024-05-29,9,412.7
20,2024-05-31,14,653.95
20,2024-06-01,3,138.0
20,2024-06-03,10,470.0
20,2024-06-04,19,891.27
20,2024-06-05,11,513.46
20,2024-06-07,3,139.11
20,2024-06-16,9,412.11
20,2024-06-17,1,46.0
20,2024-06-18,7,319.9
20,2024-06-19,6,287.7
20,2024-06-21,6,283.38
20,2024-06-26,8,369.0
20,2024-06-27,20,929.52
20,2024-06-29,7,322.76
20,2024-06-30,2,92.34
20,2024-07-01,3,138.36
20,2024-07-02,16,755.2
20,2024-07-04,21,959.71
20,2024-07-07,20,922.01
20,2024-07-12,4,188.0
20,2024-07-15,16,751.84
20,2024-07-16,5,236.3
20,2024-07-18,21,967.54
20,2024-07-19,7,328.37
20,2024-07-23,8,383.04
20,2024-07-25,4,189.4
20,2024-07-27,7,325.36
20,2024-07-30,9,418.68
20,2024-08-06,9,425.01
20,2024-08-07,5,239.5
20,2024-08-10,3,137.04
20,2024-08-11,5,235.95
20,2024-08-13,2,91.84
20,2024-08-14,17,792.4200000000001
20,2024-08-15,3,138.12
20,2024-08-19,4,189.12
20,2024-08-21,6,273.66
20,2024-08-22,7,330.05
20,2024-08-24,9,415.17
20,2024-08-26,10,469.20000000000005
20,2024-08-28,9,413.7
20,2024-08-31,10,466.61
20,2024-09-02,7,325.58
20,2024-09-10,7,334.39
20,2024-09-11,13,603.99
20,2024-09-15,8,378.32
20,2024-09-17,4,184.4
20,2024-09-19,3,141.81
20,2024-09-22,2,95.52
20,2024-09-30,5,229.45
20,2024-10-01,5,233.2
20,2024-10-02,4,189.64
20,2024-10-04,4,184.24
20,2024-10-05,10,470.1
20,2024-10-12,4,190.16
20,2024-10-13,6,276.15
20,2024-10-14,7,321.51
20,2024-10-15,23,1081.71
20,2024-10-16,2,94.9
20,2024-10-19,13,600.77
20,2024-10-24,17,779.3900000000001
20,2024-10-26,8,366.97
20,2024-10-27,7,326.44
20,2024-10-28,6,275.04
20,2024-10-30,3,135.81
20,2024-11-01,6,280.2
20,2024-11-03,5,227.55
20,2024-11-04,5,236.85
20,2024-11-05,4,188.2
20,2024-11-06,16,746.0999999999999
20,2024-11-07,10,464.6
20,2024-11-08,4,183.12
20,2024-11-10,12,557.6800000000001
20,2024-11-11,8,375.55999999999995
20,2024-11-18,4,182.2
20,2024-11-20,3,136.26
20,2024-11-22,10,465.0
20,2024-11-24,6,283.34000000000003
20,2024-11-25,11,514.99
20,2024-11-28,8,368.41999999999996
20,2024-12-04,17,778.78
20,2024-12-05,17,778.16
20,2024-12-07,12,554.84
20,2024-12-09,12,556.38
20,2024-12-10,11,501.95
20,2024-12-13,9,424.28999999999996
20,2024-12-14,5,230.8
20,2024-12-16,7,325.88
20,2024-12-17,3,137.94
20,2024-12-18,9,424.62
20,2024-12-22,21,984.9399999999999
20,2024-12-23,5,233.07
20,2024-12-26,2,92.56
20,2024-12-28,12,556.6700000000001
20,2024-12-29,6,280.59000000000003
20,2024-12-30,5,230.0
21,2024-01-01,14,736.8199999999999
21,2024-01-03,3,153.33
21,2024-01-04,9,456.03
21,2024-01-06,7,363.29999999999995
21,2024-01-07,5,261.6
21,2024-01-09,8,414.0
21,2024-01-11,12,634.53
21,2024-01-12,7,353.08
21,2024-01-13,8,409.12
21,2024-01-14,8,408.92
21,2024-01-15,6,312.0
21,2024-01-18,17,888.88
21,2024-01-24,3,152.49
21,2024-01-25,2,106.54
21,2024-01-26,5,257.9
21,2024-01-28,14,718.25
21,2024-01-29,5,254.95
21,2024-01-30,6,308.34
21,2024-01-31,4,208.56
21,2024-02-01,10,533.34
21,2024-02-02,9,479.7
21,2024-02-03,4,213.56
21,2024-02-04,17,884.8
21,2024-02-08,5,261.87
21,2024-02-11,8,413.36
21,2024-02-13,23,1180.22
21,2024-02-14,5,253.43
21,2024-02-15,5,256.95
21,2024-02-16,7,365.47
21,2024-02-17,3,160.11
21,2024-02-19,11,560.4200000000001
21,2024-02-24,17,884.6800000000001
21,2024-02-29,12,617.58
21,2024-03-06,4,210.84
21,2024-03-07,9,477.36
21,2024-03-11,3,153.78
21,2024-03-12,8,421.84
21,2024-03-14,9,478.13
21,2024-03-16,6,318.9
21,2024-03-18,2,101.84
21,2024-03-20,9,478.53
21,2024-03-22,6,305.7
21,2024-03-23,9,465.75
21,2024-03-24,5,267.2
21,2024-03-26,17,864.92
21,2024-03-28,5,262.4
21,2024-03-29,3,156.99
21,2024-03-31,6,319.74
21,2024-04-02,1,52.45
21,2024-04-07,3,151.71
21,2024-04-09,8,412.08
21,2024-04-12,14,718.01
21,2024-04-14,19,985.5699999999999
21,2024-04-16,4,209.76
21,2024-04-17,8,414.92
21,2024-04-21,4,205.16
21,2024-04-22,2,103.42
21,2024-04-25,10,518.0
21,2024-04-26,9,470.88
21,2024-04-27,10,524.36
21,2024-05-07,6,320.04
21,2024-05-10,5,259.25
21,2024-05-11,8,411.6
21,2024-05-16,8,418.4
21,2024-05-17,10,524.3
21,2024-05-18,7,357.28
21,2024-05-20,8,404.24
21,2024-05-26,11,573.87
21,2024-05-27,12,627.01
21,2024-05-29,4,213.36
21,2024-05-30,5,261.5
21,2024-06-01,7,357.7
21,2024-06-02,14,715.19
21,2024-06-03,12,630.8
21,2024-06-04,4,203.32
21,2024-06-10,4,214.12
21,2024-06-14,5,253.85
21,2024-06-17,16,820.76
21,2024-06-18,4,209.88
21,2024-06-19,8,406.4
21,2024-06-21,17,876.6700000000001
21,2024-06-24,3,152.97
21,2024-06-26,8,413.44
21,2024-06-27,6,310.08
21,2024-06-28,8,413.19000000000005
21,2024-06-29,16,831.05
21,2024-07-02,8,405.76
21,2024-07-05,13,676.19
21,2024-07-07,6,308.76
21,2024-07-08,10,518.96
21,2024-07-10,8,405.84
21,2024-07-11,3,152.16
21,2024-07-12,1,50.97
21,2024-07-15,13,673.38
21,2024-07-16,5,266.25
21,2024-07-17,6,307.98
21,2024-07-18,3,158.07
21,2024-07-21,5,262.7
21,2024-07-23,4,204.12
21,2024-07-24,2,105.42
21,2024-07-29,2,106.9
21,2024-07-31,4,204.96
21,2024-08-02,2,105.52
21,2024-08-03,14,732.61
21,2024-08-04,4,209.12
21,2024-08-05,5,262.85
21,2024-08-06,7,371.91
21,2024-08-07,4,210.84
21,2024-08-08,7,366.6
21,2024-08-09,9,468.78
21,2024-08-10,11,581.59
21,2024-08-12,19,979.1099999999999
21,2024-08-17,4,212.92
21,2024-08-20,10,508.4
21,2024-08-22,12,625.04
21,2024-08-25,4,209.12
21,2024-08-26,4,210.28
21,2024-08-27,7,353.78
21,2024-08-28,3,158.73
21,2024-09-03,4,210.64
21,2024-09-04,3,154.65
21,2024-09-07,8,415.28
21,2024-09-08,2,101.36
21,2024-09-15,4,209.32
21,2024-09-22,4,209.68
21,2024-09-23,6,309.96
21,2024-09-24,4,205.6
21,2024-09-25,4,202.32
21,2024-09-29,7,366.03
21,2024-10-04,4,208.76
21,2024-10-07,24,1251.21
21,2024-10-11,8,414.48
21,2024-10-13,7,358.44
21,2024-10-15,11,570.74
21,2024-10-16,11,573.21
21,2024-10-19,5,264.35
21,2024-10-20,6,305.28
21,2024-10-24,10,522.44
21,2024-10-26,18,952.7
21,2024-10-29,9,466.8
21,2024-10-31,3,155.46
21,2024-11-02,7,370.65
21,2024-11-03,6,307.98
21,2024-11-05,3,153.93
21,2024-11-06,9,462.57
21,2024-11-07,15,799.71
21,2024-11-09,11,560.5600000000001
21,2024-11-11,12,614.86
21,2024-11-12,5,266.3
21,2024-11-14,2,104.46
21,2024-11-16,5,253.6
21,2024-11-17,5,260.35
21,2024-11-27,3,151.41
21,2024-11-30,9,460.62
21,2024-12-01,5,258.35
21,2024-12-05,6,305.16
21,2024-12-06,6,305.34
21,2024-12-08,8,417.64
21,2024-12-11,6,310.8
21,2024-12-14,7,359.94
21,2024-12-17,15,779.42
21,2024-12-19,2,104.9
21,2024-12-20,10,521.0
21,2024-12-21,7,374.57
21,2024-12-22,17,871.9499999999999
21,2024-12-26,1,51.19
21,2024-12-28,15,771.39
22,2024-01-03,6,57.48
22,2024-01-07,3,28.62
22,2024-01-08,5,46.1
22,2024-01-09,12,111.24
22,2024-01-11,11,103.94
22,2024-01-12,3,28.62
22,2024-01-14,14,127.68
22,2024-01-19,17,157.28
22,2024-01-20,5,46.1
22,2024-01-29,6,56.379999999999995
22,2024-01-31,5,46.85
22,2024-02-04,14,133.28
22,2024-02-10,7,63.35
22,2024-02-11,12,113.30000000000001
22,2024-02-19,5,47.95
22,2024-02-22,7,65.94
22,2024-02-28,4,36.72
22,2024-03-02,4,37.88
22,2024-03-07,3,27.78
22,2024-03-10,9,81.72
22,2024-03-15,6,54.9
22,2024-03-17,4,37.52
22,2024-03-19,6,56.07
22,2024-03-24,16,147.26
22,2024-03-26,8,74.88
22,2024-03-29,8,73.92
22,2024-03-30,5,46.05
22,2024-04-02,7,63.55
22,2024-04-03,5,46.3
22,2024-04-06,8,72.4
22,2024-04-11,7,66.08
22,2024-04-12,2,18.54
22,2024-04-16,3,28.049999999999997
22,2024-04-17,8,73.03999999999999
22,2024-04-21,7,65.13
22,2024-04-22,5,47.9
22,2024-04-23,13,120.17
22,2024-04-24,6,55.74
22,2024-04-27,6,57.24
22,2024-04-29,13,119.99000000000001
22,2024-05-02,4,38.12
22,2024-05-06,10,92.88000000000001
22,2024-05-08,10,93.16
22,2024-05-09,3,27.63
22,2024-05-10,18,166.57
22,2024-05-12,3,27.87
22,2024-05-13,13,120.09
22,2024-05-15,25,232.0
22,2024-05-17,4,37.92
22,2024-05-18,14,130.28
22,2024-05-19,5,46.95
22,2024-05-23,12,112.56
22,2024-05-24,6,56.54
22,2024-05-25,7,66.31
22,2024-05-26,7,64.15
22,2024-05-28,5,47.0
22,2024-05-31,7,63.49
22,2024-06-02,4,37.8
22,2024-06-03,5,47.85
22,2024-06-05,14,133.46
22,2024-06-06,9,84.57
22,2024-06-10,14,127.86
22,2024-06-12,12,111.64999999999999
22,2024-06-18,6,55.86
22,2024-06-19,3,27.84
22,2024-06-22,4,36.84
22,2024-06-23,11,104.24000000000001
22,2024-06-24,6,54.84
22,2024-06-29,4,37.12
22,2024-07-01,1,9.21
22,2024-07-02,7,65.55
22,2024-07-03,3,27.12
22,2024-07-04,15,137.29000000000002
22,2024-07-06,4,36.36
22,2024-07-08,5,45.4
22,2024-07-10,6,55.2
22,2024-07-13,7,63.7
22,2024-07-14,6,56.64
22,2024-07-15,7,65.17
22,2024-07-19,5,47.15
22,2024-07-20,10,92.58
22,2024-07-22,3,27.12
22,2024-07-24,9,82.99
22,2024-07-26,3,28.53
22,2024-07-27,5,47.45
22,2024-07-28,5,46.529999999999994
22,2024-07-30,11,101.31
22,2024-08-03,11,100.35
22,2024-08-14,23,214.70999999999998
22,2024-08-15,5,45.6
22,2024-08-16,7,66.92
22,2024-08-18,5,47.2
22,2024-08-19,8,74.37
22,2024-08-21,10,90.8
22,2024-08-23,7,63.42
22,2024-08-24,15,139.64
22,2024-08-25,4,37.4
22,2024-08-26,8,75.6
22,2024-08-28,16,149.07999999999998
22,2024-08-29,13,119.22
22,2024-08-30,10,91.2
22,2024-09-01,7,64.82
22,2024-09-03,5,46.9
22,2024-09-05,7,64.48
22,2024-09-06,4,36.8
22,2024-09-08,11,103.69
22,2024-09-10,5,46.95
22,2024-09-13,7,64.96
22,2024-09-14,17,156.05
22,2024-09-15,7,65.03
22,2024-09-16,2,18.38
22,2024-09-18,4,37.36
22,2024-09-20,5,46.45
22,2024-09-23,9,82.98
22,2024-09-26,6,55.62
22,2024-09-27,8,74.88
22,2024-09-28,5,47.3
22,2024-09-29,10,93.64
22,2024-10-01,5,46.85
22,2024-10-03,7,65.31
22,2024-10-04,7,63.98
22,2024-10-06,8,72.96
22,2024-10-07,3,27.54
22,2024-10-08,4,37.24
22,2024-10-11,3,28.59
22,2024-10-12,6,55.18
22,2024-10-13,5,46.2
22,2024-10-15,14,131.39
22,2024-10-17,8,73.04
22,2024-10-19,3,28.23
22,2024-10-20,10,91.84
22,2024-10-25,4,37.92
22,2024-10-30,3,28.02
22,2024-11-04,13,121.92999999999999
22,2024-11-05,8,74.52
22,2024-11-07,6,56.7
22,2024-11-10,15,138.26999999999998
22,2024-11-11,11,102.2
22,2024-11-13,3,28.65
22,2024-11-14,0,0.0
22,2024-11-15,11,101.55
22,2024-11-18,11,102.89
22,2024-11-19,4,38.04
22,2024-11-22,7,65.59
22,2024-11-24,5,45.85
22,2024-11-25,13,119.66999999999999
22,2024-12-01,11,100.8
22,2024-12-06,8,75.92
22,2024-12-07,9,83.34
22,2024-12-09,3,27.54
22,2024-12-10,7,63.28
22,2024-12-13,5,46.989999999999995
22,2024-12-14,13,118.69
22,2024-12-17,15,140.67000000000002
22,2024-12-22,12,110.34
22,2024-12-23,7,66.43
22,2024-12-24,9,82.13
22,2024-12-25,10,92.34
22,2024-12-27,5,46.15
22,2024-12-28,2,18.7
23,2024-01-01,3,38.28
23,2024-01-03,12,153.94
23,2024-01-05,6,75.24
23,2024-01-08,5,63.6
23,2024-01-09,8,99.19999999999999
23,2024-01-10,5,61.4
23,2024-01-11,6,77.52
23,2024-01-13,13,162.46
23,2024-01-14,3,37.29
23,2024-01-17,9,114.80000000000001
23,2024-01-18,4,52.04
23,2024-01-19,1,12.44
23,2024-01-20,16,202.26
23,2024-01-22,6,78.06
23,2024-01-23,5,63.1
23,2024-01-24,6,73.8
23,2024-01-26,6,76.5
23,2024-01-27,10,122.74000000000001
23,2024-01-29,4,52.04
23,2024-01-30,5,63.97
23,2024-01-31,15,190.0
23,2024-02-01,2,24.92
23,2024-02-03,6,77.22
23,2024-02-05,10,129.14
23,2024-02-08,8,98.56
23,2024-02-09,12,150.05
23,2024-02-13,7,90.19999999999999
23,2024-02-16,18,227.28
23,2024-02-17,2,25.0
23,2024-02-18,16,202.52
23,2024-02-19,13,162.92000000000002
23,2024-02-21,2,26.02
23,2024-02-22,7,86.17
23,2024-02-23,4,51.32
23,2024-02-25,5,62.9
23,2024-02-27,2,25.86
23,2024-02-29,2,25.32
23,2024-03-01,12,149.7
23,2024-03-02,6,76.02
23,2024-03-04,3,37.62
23,2024-03-05,9,113.03999999999999
23,2024-03-08,3,37.08
23,2024-03-09,7,90.02
23,2024-03-10,16,202.39999999999998
23,2024-03-14,3,37.17
23,2024-03-15,2,25.18
23,2024-03-16,5,63.05
23,2024-03-18,8,100.08
23,2024-03-19,5,62.5
23,2024-03-24,6,74.1
23,2024-03-25,6,77.94
23,2024-03-28,7,86.73
23,2024-03-29,5,63.1
23,2024-03-30,5,63.2
23,2024-04-01,9,114.75
23,2024-04-02,4,50.4
23,2024-04-04,7,87.36
23,2024-04-05,4,50.88
23,2024-04-06,9,116.75
23,2024-04-12,5,63.05
23,2024-04-13,6,77.94
23,2024-04-15,7,87.77
23,2024-04-17,6,78.07
23,2024-04-19,7,90.47
23,2024-04-20,10,127.25
23,2024-04-21,5,61.45
23,2024-04-22,14,178.33
23,2024-04-23,8,102.96
23,2024-04-24,7,89.13
23,2024-04-25,21,263.85
23,2024-04-27,22,279.87
23,2024-04-30,7,90.93
23,2024-05-01,3,38.73
23,2024-05-02,2,25.22
23,2024-05-03,15,192.22
23,2024-05-06,7,88.9
23,2024-05-07,4,51.92
23,2024-05-10,22,274.42
23,2024-05-14,4,51.0
23,2024-05-15,12,151.5
23,2024-05-17,8,103.1
23,2024-05-19,11,139.73
23,2024-05-24,10,124.76
23,2024-05-25,4,50.96
23,2024-05-31,3,37.68
23,2024-06-02,11,141.46999999999997
23,2024-06-03,12,154.12
23,2024-06-05,8,98.48
23,2024-06-07,3,38.13
23,2024-06-09,11,141.35
23,2024-06-10,1,12.61
23,2024-06-11,4,52.04
23,2024-06-12,7,91.0
23,2024-06-16,10,125.88
23,2024-06-17,4,50.64
23,2024-06-19,9,115.47
23,2024-06-20,5,63.4
23,2024-06-21,11,140.84
23,2024-06-23,11,140.01
23,2024-06-25,15,186.01999999999998
23,2024-06-26,2,24.9
23,2024-06-28,2,25.16
23,2024-06-30,6,75.82
23,2024-07-01,11,138.24
23,2024-07-03,7,90.79
23,2024-07-04,11,137.9
23,2024-07-05,16,203.94
23,2024-07-07,14,175.68
23,2024-07-09,6,74.52
23,2024-07-11,9,116.82
23,2024-07-12,3,37.77
23,2024-07-13,5,61.97
23,2024-07-14,3,39.09
23,2024-07-15,3,38.07
23,2024-07-19,4,51.16
23,2024-07-20,3,39.03
23,2024-07-21,14,179.4
23,2024-07-24,4,49.95
23,2024-07-25,3,38.43
23,2024-07-27,4,51.6
23,2024-07-28,4,49.96
23,2024-07-29,6,75.78
23,2024-07-30,3,38.52
23,2024-08-02,5,61.75
23,2024-08-04,6,76.08
23,2024-08-05,14,181.02
23,2024-08-07,5,63.5
23,2024-08-08,9,111.96
23,2024-08-09,4,49.36
23,2024-08-11,11,141.84
23,2024-08-12,8,100.92
23,2024-08-13,5,62.15
23,2024-08-15,1,12.68
23,2024-08-16,3,39.06
23,2024-08-17,1,12.55
23,2024-08-20,4,51.4
23,2024-08-21,13,166.75
23,2024-08-26,3,38.73
23,2024-08-27,5,64.15
23,2024-08-28,11,139.77
23,2024-09-03,5,63.9
23,2024-09-05,3,37.14
23,2024-09-06,3,38.97
23,2024-09-09,5,63.65
23,2024-09-10,7,91.07
23,2024-09-13,5,62.1
23,2024-09-16,6,75.24
23,2024-09-18,4,49.6
23,2024-09-19,3,37.11
23,2024-09-20,5,64.75
23,2024-09-21,4,51.04
23,2024-09-23,8,100.16
23,2024-09-26,6,74.58
23,2024-09-27,4,50.88
23,2024-09-28,0,0.0
23,2024-09-29,9,114.97999999999999
23,2024-10-01,4,50.04
23,2024-10-02,7,87.47999999999999
23,2024-10-03,6,77.94
23,2024-10-04,5,64.45
23,2024-10-06,6,75.15
23,2024-10-07,7,89.74000000000001
23,2024-10-09,5,61.6
23,2024-10-10,6,76.32
23,2024-10-11,4,52.0
23,2024-10-12,12,152.7
23,2024-10-14,16,201.34
23,2024-10-16,3,37.17
23,2024-10-17,7,88.62
23,2024-10-18,2,25.0
23,2024-10-19,6,74.96
23,2024-10-21,6,75.96
23,2024-10-23,1,12.91
23,2024-10-24,12,154.16
23,2024-10-27,4,49.64
23,2024-10-28,5,64.05
23,2024-10-29,4,50.36
23,2024-10-30,16,204.10000000000002
23,2024-10-31,2,25.12
23,2024-11-01,8,101.1
23,2024-11-02,8,100.64
23,2024-11-04,2,25.32
23,2024-11-05,8,102.36
23,2024-11-07,5,61.449999999999996
23,2024-11-08,6,76.86
23,2024-11-09,4,51.8
23,2024-11-10,11,135.63
23,2024-11-11,5,63.25
23,2024-11-15,11,136.27
23,2024-11-16,3,38.64
23,2024-11-19,5,64.2
23,2024-11-20,13,165.92000000000002
23,2024-11-21,9,114.52000000000001
23,2024-11-24,9,114.71000000000001
23,2024-11-25,5,63.35
23,2024-11-26,11,138.46
23,2024-11-27,5,61.45
23,2024-11-28,9,113.87
23,2024-11-29,3,38.31
23,2024-11-30,2,24.74
23,2024-12-01,6,73.74
23,2024-12-02,13,164.95
23,2024-12-03,3,38.16
23,2024-12-04,3,37.23
23,2024-12-05,5,61.75
23,2024-12-06,2,24.78
23,2024-12-09,11,140.48
23,2024-12-10,7,89.53
23,2024-12-12,4,50.76
23,2024-12-16,11,139.56
23,2024-12-17,13,164.0
23,2024-12-18,17,215.17
23,2024-12-19,18,225.54000000000002
23,2024-12-20,10,123.78
23,2024-12-23,11,135.58
23,2024-12-24,14,178.94
23,2024-12-26,7,88.2
23,2024-12-27,13,164.74
24,2024-01-02,10,524.0
24,2024-01-03,2,102.48
24,2024-01-04,3,154.23
24,2024-01-07,9,457.74
24,2024-01-14,4,201.28
24,2024-01-16,7,363.38
24,2024-01-17,16,812.73
24,2024-01-18,17,865.1700000000001
24,2024-01-19,4,201.44
24,2024-01-20,3,151.11
24,2024-01-22,9,466.38
24,2024-01-23,8,414.24
24,2024-01-24,8,399.36
24,2024-01-25,12,606.42
24,2024-01-26,11,572.8
24,2024-01-27,12,614.97
24,2024-01-30,4,205.88
24,2024-01-31,3,156.27
24,2024-02-02,4,200.2
24,2024-02-03,9,471.78
24,2024-02-04,4,200.88
24,2024-02-05,6,299.52
24,2024-02-06,4,207.68
24,2024-02-07,8,414.56
24,2024-02-08,2,105.58
24,2024-02-10,6,301.08
24,2024-02-11,8,408.43
24,2024-02-12,10,526.1
24,2024-02-14,5,250.4
24,2024-02-16,22,1123.11
24,2024-02-17,5,248.9
24,2024-02-18,8,410.15999999999997
24,2024-02-19,13,667.51
24,2024-02-20,7,354.13
24,2024-02-21,2,103.4
24,2024-02-22,4,204.16
24,2024-02-23,9,449.85
24,2024-02-24,14,712.99
24,2024-02-26,9,458.55
24,2024-02-27,6,305.7
24,2024-02-29,8,411.36
24,2024-03-03,5,257.05
