product_id,stock_on_hand,reorder_point,inventory_status,stock_ratio
22,134,32,Safe,134.0
22,134,32,Safe,134.0
22,117,32,Safe,6.88
22,112,32,Safe,22.4
22,112,32,Safe,112.0
22,112,32,Safe,112.0
22,112,32,Safe,112.0
22,112,32,Safe,112.0
22,112,32,Safe,112.0
22,112,32,Safe,112.0
22,112,32,Safe,112.0
22,112,32,Safe,112.0
22,106,32,Safe,17.67
22,106,32,Safe,106.0
22,101,32,Safe,20.2
22,101,32,Safe,101.0
22,101,32,Safe,101.0
22,101,32,Safe,101.0
22,87,32,Safe,6.21
22,87,32,Safe,87.0
22,87,32,Safe,87.0
22,87,32,Safe,87.0
22,87,32,Safe,87.0
22,87,32,Safe,87.0
22,80,32,Safe,11.43
22,68,32,Safe,5.67
22,68,32,Safe,68.0
22,68,32,Safe,68.0
22,68,32,Safe,68.0
22,68,32,Safe,68.0
22,68,32,Safe,68.0
22,68,32,Safe,68.0
22,68,32,Safe,68.0
22,63,32,Safe,12.6
22,63,32,Safe,63.0
22,63,32,Safe,63.0
22,56,32,Safe,8.0
22,56,32,Safe,56.0
22,56,32,Safe,56.0
22,56,32,Safe,56.0
22,56,32,Safe,56.0
22,56,32,Safe,56.0
22,52,32,Safe,13.0
22,52,32,Safe,52.0
22,52,32,Safe,52.0
22,48,32,Safe,12.0
22,48,32,Safe,48.0
22,48,32,Safe,48.0
22,48,32,Safe,48.0
22,48,32,Safe,48.0
22,45,32,Safe,15.0
22,45,32,Safe,45.0
22,45,32,Safe,45.0
22,36,32,Safe,4.0
22,36,32,Safe,36.0
22,36,32,Safe,36.0
22,36,32,Safe,36.0
22,36,32,Safe,36.0
22,123,32,Safe,20.5
22,123,32,Safe,123.0
22,119,32,Safe,29.75
22,119,32,Safe,119.0
22,113,32,Safe,18.83
22,113,32,Safe,113.0
22,113,32,Safe,113.0
22,113,32,Safe,113.0
22,113,32,Safe,113.0
22,97,32,Safe,6.06
22,97,32,Safe,97.0
22,89,32,Safe,11.13
22,89,32,Safe,89.0
22,89,32,Safe,89.0
22,81,32,Safe,10.13
22,76,32,Safe,15.2
22,76,32,Safe,76.0
22,76,32,Safe,76.0
22,69,32,Safe,9.86
22,64,32,Safe,12.8
22,64,32,Safe,64.0
22,64,32,Safe,64.0
22,56,32,Safe,7.0
22,56,32,Safe,56.0
22,56,32,Safe,56.0
22,56,32,Safe,56.0
22,56,32,Safe,56.0
22,49,32,Safe,7.0
22,47,32,Safe,23.5
22,47,32,Safe,47.0
22,47,32,Safe,47.0
22,47,32,Safe,47.0
22,44,32,Safe,14.67
22,36,32,Safe,4.5
22,36,32,Safe,36.0
22,36,32,Safe,36.0
22,36,32,Safe,36.0
22,64,32,Safe,9.14
22,59,32,Safe,11.8
22,46,32,Safe,3.54
22,40,32,Safe,6.67
22,40,32,Safe,40.0
22,40,32,Safe,40.0
22,34,32,Safe,5.67
22,34,32,Safe,34.0
22,125,32,Safe,9.62
22,125,32,Safe,125.0
22,125,32,Safe,125.0
22,121,32,Safe,30.25
22,121,32,Safe,121.0
22,121,32,Safe,121.0
22,121,32,Safe,121.0
22,111,32,Safe,11.1
22,111,32,Safe,111.0
22,101,32,Safe,10.1
22,98,32,Safe,32.67
22,80,32,Safe,4.44
22,80,32,Safe,80.0
22,77,32,Safe,25.67
22,64,32,Safe,4.92
22,64,32,Safe,64.0
22,39,32,Safe,1.56
22,39,32,Safe,39.0
22,35,32,Safe,8.75
22,74,32,Safe,5.29
22,69,32,Safe,13.8
22,69,32,Safe,69.0
22,69,32,Safe,69.0
22,69,32,Safe,69.0
22,57,32,Safe,4.75
22,51,32,Safe,8.5
22,44,32,Safe,6.29
22,37,32,Safe,5.29
22,37,32,Safe,37.0
22,121,32,Safe,24.2
22,121,32,Safe,121.0
22,121,32,Safe,121.0
22,114,32,Safe,16.29
22,114,32,Safe,114.0
22,110,32,Safe,27.5
22,105,32,Safe,21.0
22,105,32,Safe,105.0
22,91,32,Safe,6.5
22,82,32,Safe,9.11
22,82,32,Safe,82.0
22,82,32,Safe,82.0
22,82,32,Safe,82.0
22,68,32,Safe,4.86
22,68,32,Safe,68.0
22,56,32,Safe,4.67
22,56,32,Safe,56.0
22,56,32,Safe,56.0
22,56,32,Safe,56.0
22,56,32,Safe,56.0
22,56,32,Safe,56.0
22,50,32,Safe,8.33
22,47,32,Safe,15.67
22,47,32,Safe,47.0
22,47,32,Safe,47.0
22,43,32,Safe,10.75
22,128,32,Safe,11.64
22,122,32,Safe,20.33
22,122,32,Safe,122.0
22,122,32,Safe,122.0
22,122,32,Safe,122.0
22,122,32,Safe,122.0
22,118,32,Safe,29.5
22,118,32,Safe,118.0
22,117,32,Safe,117.0
22,110,32,Safe,15.71
22,107,32,Safe,35.67
22,92,32,Safe,6.13
22,92,32,Safe,92.0
22,88,32,Safe,22.0
22,88,32,Safe,88.0
22,83,32,Safe,16.6
22,83,32,Safe,83.0
22,77,32,Safe,12.83
22,77,32,Safe,77.0
22,77,32,Safe,77.0
22,70,32,Safe,10.0
22,64,32,Safe,10.67
22,57,32,Safe,8.14
22,57,32,Safe,57.0
22,57,32,Safe,57.0
22,57,32,Safe,57.0
22,52,32,Safe,10.4
22,42,32,Safe,4.2
22,42,32,Safe,42.0
22,39,32,Safe,13.0
22,39,32,Safe,39.0
22,142,32,Safe,15.78
22,142,32,Safe,142.0
22,139,32,Safe,46.33
22,134,32,Safe,26.8
22,129,32,Safe,25.8
22,129,32,Safe,129.0
22,118,32,Safe,10.73
22,118,32,Safe,118.0
22,118,32,Safe,118.0
22,118,32,Safe,118.0
22,107,32,Safe,9.73
22,107,32,Safe,107.0
22,107,32,Safe,107.0
22,107,32,Safe,107.0
22,107,32,Safe,107.0
22,107,32,Safe,107.0
22,107,32,Safe,107.0
22,107,32,Safe,107.0
22,107,32,Safe,107.0
22,107,32,Safe,107.0
22,107,32,Safe,107.0
22,84,32,Safe,3.65
22,79,32,Safe,15.8
22,72,32,Safe,10.29
22,72,32,Safe,72.0
22,67,32,Safe,13.4
22,59,32,Safe,7.38
22,59,32,Safe,59.0
22,49,32,Safe,4.9
22,49,32,Safe,49.0
22,42,32,Safe,6.0
22,157,32,Safe,10.47
22,153,32,Safe,38.25
22,145,32,Safe,18.13
22,145,32,Safe,145.0
22,129,32,Safe,8.06
22,116,32,Safe,8.92
22,106,32,Safe,10.6
22,106,32,Safe,106.0
22,99,32,Safe,14.14
22,99,32,Safe,99.0
22,94,32,Safe,18.8
22,94,32,Safe,94.0
22,87,32,Safe,12.43
22,83,32,Safe,20.75
22,83,32,Safe,83.0
22,72,32,Safe,6.55
22,72,32,Safe,72.0
22,67,32,Safe,13.4
22,67,32,Safe,67.0
22,67,32,Safe,67.0
22,60,32,Safe,8.57
22,43,32,Safe,2.53
22,36,32,Safe,5.14
22,34,32,Safe,17.0
22,34,32,Safe,34.0
22,106,32,Safe,26.5
22,106,32,Safe,106.0
22,101,32,Safe,20.2
22,101,32,Safe,101.0
22,101,32,Safe,101.0
22,92,32,Safe,10.22
22,92,32,Safe,92.0
22,92,32,Safe,92.0
22,86,32,Safe,14.33
22,78,32,Safe,9.75
22,73,32,Safe,14.6
22,63,32,Safe,6.3
22,63,32,Safe,63.0
22,58,32,Safe,11.6
22,58,32,Safe,58.0
22,51,32,Safe,7.29
22,44,32,Safe,6.29
22,44,32,Safe,44.0
22,36,32,Safe,4.5
22,33,32,Safe,11.0
22,116,32,Safe,29.0
22,116,32,Safe,116.0
22,116,32,Safe,116.0
22,113,32,Safe,37.67
22,107,32,Safe,17.83
22,102,32,Safe,20.4
22,102,32,Safe,102.0
22,88,32,Safe,6.29
22,88,32,Safe,88.0
22,80,32,Safe,10.0
22,80,32,Safe,80.0
22,77,32,Safe,25.67
22,67,32,Safe,6.7
22,67,32,Safe,67.0
22,67,32,Safe,67.0
22,67,32,Safe,67.0
22,67,32,Safe,67.0
22,63,32,Safe,15.75
22,63,32,Safe,63.0
22,63,32,Safe,63.0
22,63,32,Safe,63.0
22,63,32,Safe,63.0
22,60,32,Safe,20.0
22,60,32,Safe,60.0
22,60,32,Safe,60.0
22,60,32,Safe,60.0
22,60,32,Safe,60.0
22,47,32,Safe,3.62
22,39,32,Safe,4.88
22,39,32,Safe,39.0
22,33,32,Safe,5.5
22,33,32,Safe,33.0
22,33,32,Safe,33.0
22,82,32,Safe,5.47
22,71,32,Safe,6.45
22,71,32,Safe,71.0
22,68,32,Safe,22.67
22,68,32,Safe,68.0
22,57,32,Safe,5.18
22,57,32,Safe,57.0
22,57,32,Safe,57.0
22,46,32,Safe,4.18
22,42,32,Safe,10.5
22,42,32,Safe,42.0
22,42,32,Safe,42.0
22,35,32,Safe,5.0
22,35,32,Safe,35.0
22,153,32,Safe,30.6
22,140,32,Safe,10.77
22,140,32,Safe,140.0
22,140,32,Safe,140.0
22,140,32,Safe,140.0
22,140,32,Safe,140.0
22,140,32,Safe,140.0
22,129,32,Safe,11.73
22,129,32,Safe,129.0
22,129,32,Safe,129.0
22,129,32,Safe,129.0
22,129,32,Safe,129.0
22,121,32,Safe,15.13
22,112,32,Safe,12.44
22,112,32,Safe,112.0
22,109,32,Safe,36.33
22,102,32,Safe,14.57
22,102,32,Safe,102.0
22,102,32,Safe,102.0
22,97,32,Safe,19.4
22,84,32,Safe,6.46
22,84,32,Safe,84.0
22,84,32,Safe,84.0
22,69,32,Safe,4.6
22,69,32,Safe,69.0
22,69,32,Safe,69.0
22,69,32,Safe,69.0
22,69,32,Safe,69.0
22,57,32,Safe,4.75
22,50,32,Safe,7.14
22,41,32,Safe,4.56
22,85,32,Safe,8.5
22,85,32,Safe,85.0
22,80,32,Safe,16.0
22,78,32,Safe,39.0
22,78,32,Safe,78.0
22,78,32,Safe,78.0
23,109,54,Safe,36.33
23,109,54,Safe,109.0
23,97,54,Safe,8.08
23,97,54,Safe,97.0
23,91,54,Safe,15.17
23,91,54,Safe,91.0
23,91,54,Safe,91.0
23,86,54,Safe,17.2
23,78,54,Safe,9.75
23,73,54,Safe,14.6
23,67,54,Safe,11.17
23,67,54,Safe,67.0
23,172,54,Safe,13.23
23,169,54,Safe,56.33
23,169,54,Safe,169.0
23,169,54,Safe,169.0
23,160,54,Safe,17.78
23,156,54,Safe,39.0
23,155,54,Safe,155.0
23,139,54,Safe,8.69
23,139,54,Safe,139.0
23,133,54,Safe,22.17
23,128,54,Safe,25.6
23,122,54,Safe,20.33
23,122,54,Safe,122.0
23,116,54,Safe,19.33
23,106,54,Safe,10.6
23,106,54,Safe,106.0
23,102,54,Safe,25.5
23,97,54,Safe,19.4
23,82,54,Safe,5.47
23,80,54,Safe,40.0
23,80,54,Safe,80.0
23,74,54,Safe,12.33
23,74,54,Safe,74.0
23,64,54,Safe,6.4
23,64,54,Safe,64.0
23,64,54,Safe,64.0
23,56,54,Safe,7.0
23,110,54,Safe,9.17
23,110,54,Safe,110.0
23,110,54,Safe,110.0
23,110,54,Safe,110.0
23,103,54,Safe,14.71
23,103,54,Safe,103.0
23,103,54,Safe,103.0
23,85,54,Safe,4.72
23,83,54,Safe,41.5
23,67,54,Safe,4.19
23,104,54,Safe,8.0
23,104,54,Safe,104.0
23,102,54,Safe,51.0
23,95,54,Safe,13.57
23,91,54,Safe,22.75
23,91,54,Safe,91.0
23,86,54,Safe,17.2
23,86,54,Safe,86.0
23,84,54,Safe,42.0
23,84,54,Safe,84.0
23,82,54,Safe,41.0
23,70,54,Safe,5.83
23,64,54,Safe,10.67
23,64,54,Safe,64.0
23,61,54,Safe,20.33
23,124,54,Safe,13.78
23,124,54,Safe,124.0
23,124,54,Safe,124.0
23,121,54,Safe,40.33
23,114,54,Safe,16.29
23,98,54,Safe,6.13
23,98,54,Safe,98.0
23,98,54,Safe,98.0
23,98,54,Safe,98.0
23,95,54,Safe,31.67
23,93,54,Safe,46.5
23,88,54,Safe,17.6
23,88,54,Safe,88.0
23,80,54,Safe,10.0
23,75,54,Safe,15.0
23,75,54,Safe,75.0
23,75,54,Safe,75.0
23,75,54,Safe,75.0
23,75,54,Safe,75.0
23,69,54,Safe,11.5
23,63,54,Safe,10.5
23,63,54,Safe,63.0
23,63,54,Safe,63.0
23,56,54,Safe,8.0
23,116,54,Safe,23.2
23,111,54,Safe,22.2
23,111,54,Safe,111.0
23,102,54,Safe,11.33
23,98,54,Safe,24.5
23,98,54,Safe,98.0
23,91,54,Safe,13.0
23,87,54,Safe,21.75
23,78,54,Safe,8.67
23,78,54,Safe,78.0
23,78,54,Safe,78.0
23,78,54,Safe,78.0
23,78,54,Safe,78.0
23,78,54,Safe,78.0
23,73,54,Safe,14.6
23,67,54,Safe,11.17
23,67,54,Safe,67.0
23,60,54,Safe,8.57
23,60,54,Safe,60.0
23,106,54,Safe,17.67
23,106,54,Safe,106.0
23,99,54,Safe,14.14
23,89,54,Safe,8.9
23,84,54,Safe,16.8
23,70,54,Safe,5.0
23,62,54,Safe,7.75
23,55,54,Safe,7.86
23,150,54,Safe,7.14
23,150,54,Safe,150.0
23,128,54,Safe,5.82
23,128,54,Safe,128.0
23,128,54,Safe,128.0
23,121,54,Safe,17.29
23,118,54,Safe,39.33
23,116,54,Safe,58.0
23,101,54,Safe,6.73
23,101,54,Safe,101.0
23,101,54,Safe,101.0
23,94,54,Safe,13.43
23,90,54,Safe,22.5
23,90,54,Safe,90.0
23,90,54,Safe,90.0
23,68,54,Safe,3.09
23,68,54,Safe,68.0
23,68,54,Safe,68.0
23,68,54,Safe,68.0
23,64,54,Safe,16.0
23,121,54,Safe,10.08
23,121,54,Safe,121.0
23,113,54,Safe,14.13
23,113,54,Safe,113.0
23,102,54,Safe,9.27
23,102,54,Safe,102.0
23,102,54,Safe,102.0
23,102,54,Safe,102.0
23,102,54,Safe,102.0
23,92,54,Safe,9.2
23,88,54,Safe,22.0
23,88,54,Safe,88.0
23,88,54,Safe,88.0
23,88,54,Safe,88.0
23,88,54,Safe,88.0
23,88,54,Safe,88.0
23,85,54,Safe,28.33
23,85,54,Safe,85.0
23,74,54,Safe,6.73
23,62,54,Safe,5.17
23,62,54,Safe,62.0
23,170,54,Safe,21.25
23,170,54,Safe,170.0
23,167,54,Safe,55.67
23,167,54,Safe,167.0
23,156,54,Safe,14.18
23,155,54,Safe,155.0
23,151,54,Safe,37.75
23,144,54,Safe,20.57
23,144,54,Safe,144.0
23,144,54,Safe,144.0
23,144,54,Safe,144.0
23,134,54,Safe,13.4
23,130,54,Safe,32.5
23,130,54,Safe,130.0
23,121,54,Safe,13.44
23,116,54,Safe,23.2
23,105,54,Safe,9.55
23,105,54,Safe,105.0
23,94,54,Safe,8.55
23,94,54,Safe,94.0
23,79,54,Safe,5.27
23,77,54,Safe,38.5
23,77,54,Safe,77.0
23,75,54,Safe,37.5
23,75,54,Safe,75.0
23,69,54,Safe,11.5
23,58,54,Safe,5.27
23,58,54,Safe,58.0
23,140,54,Safe,20.0
23,129,54,Safe,11.73
23,113,54,Safe,7.06
23,113,54,Safe,113.0
23,99,54,Safe,7.07
23,99,54,Safe,99.0
23,93,54,Safe,15.5
23,93,54,Safe,93.0
23,84,54,Safe,9.33
23,81,54,Safe,27.0
23,76,54,Safe,15.2
23,73,54,Safe,24.33
23,70,54,Safe,23.33
23,70,54,Safe,70.0
23,70,54,Safe,70.0
23,70,54,Safe,70.0
23,66,54,Safe,16.5
23,63,54,Safe,21.0
23,86,54,Safe,6.14
23,86,54,Safe,86.0
23,86,54,Safe,86.0
23,82,54,Safe,20.5
23,79,54,Safe,26.33
23,79,54,Safe,79.0
23,75,54,Safe,18.75
23,71,54,Safe,17.75
23,65,54,Safe,10.83
23,62,54,Safe,20.67
23,62,54,Safe,62.0
23,62,54,Safe,62.0
23,57,54,Safe,11.4
23,57,54,Safe,57.0
23,103,54,Safe,17.17
23,89,54,Safe,6.36
23,89,54,Safe,89.0
23,84,54,Safe,16.8
23,75,54,Safe,8.33
23,71,54,Safe,17.75
23,71,54,Safe,71.0
23,60,54,Safe,5.45
23,131,54,Safe,16.38
23,126,54,Safe,25.2
23,126,54,Safe,126.0
23,125,54,Safe,125.0
23,122,54,Safe,40.67
23,121,54,Safe,121.0
23,121,54,Safe,121.0
23,121,54,Safe,121.0
23,117,54,Safe,29.25
23,104,54,Safe,8.0
23,104,54,Safe,104.0
23,104,54,Safe,104.0
23,104,54,Safe,104.0
23,104,54,Safe,104.0
23,101,54,Safe,33.67
23,96,54,Safe,19.2
23,85,54,Safe,7.73
23,85,54,Safe,85.0
23,85,54,Safe,85.0
23,85,54,Safe,85.0
23,85,54,Safe,85.0
23,85,54,Safe,85.0
23,80,54,Safe,16.0
23,80,54,Safe,80.0
23,77,54,Safe,25.67
23,74,54,Safe,24.67
23,74,54,Safe,74.0
23,74,54,Safe,74.0
23,69,54,Safe,13.8
23,62,54,Safe,8.86
23,62,54,Safe,62.0
23,62,54,Safe,62.0
23,57,54,Safe,11.4
23,57,54,Safe,57.0
23,57,54,Safe,57.0
23,160,54,Safe,26.67
23,160,54,Safe,160.0
23,156,54,Safe,39.0
23,153,54,Safe,51.0
23,148,54,Safe,29.6
23,144,54,Safe,36.0
23,144,54,Safe,144.0
23,136,54,Safe,17.0
23,136,54,Safe,136.0
23,136,54,Safe,136.0
23,130,54,Safe,21.67
23,126,54,Safe,31.5
23,126,54,Safe,126.0
23,117,54,Safe,13.0
23,117,54,Safe,117.0
23,113,54,Safe,28.25
23,106,54,Safe,15.14
23,100,54,Safe,16.67
23,95,54,Safe,19.0
23,95,54,Safe,95.0
23,89,54,Safe,14.83
23,82,54,Safe,11.71
23,82,54,Safe,82.0
23,77,54,Safe,15.4
23,71,54,Safe,11.83
23,67,54,Safe,16.75
23,55,54,Safe,4.58
23,55,54,Safe,55.0
23,181,54,Safe,11.31
23,181,54,Safe,181.0
23,178,54,Safe,59.33
23,171,54,Safe,24.43
23,169,54,Safe,84.5
23,163,54,Safe,27.17
23,163,54,Safe,163.0
23,157,54,Safe,26.17
23,157,54,Safe,157.0
23,156,54,Safe,156.0
23,144,54,Safe,12.0
23,144,54,Safe,144.0
23,144,54,Safe,144.0
23,140,54,Safe,35.0
23,135,54,Safe,27.0
23,131,54,Safe,32.75
23,115,54,Safe,7.19
23,113,54,Safe,56.5
23,105,54,Safe,13.13
23,97,54,Safe,12.13
23,97,54,Safe,97.0
23,95,54,Safe,47.5
23,87,54,Safe,10.88
23,87,54,Safe,87.0
23,82,54,Safe,16.4
23,76,54,Safe,12.67
23,72,54,Safe,18.0
23,61,54,Safe,5.55
23,56,54,Safe,11.2
23,56,54,Safe,56.0
23,56,54,Safe,56.0
23,56,54,Safe,56.0
23,88,54,Safe,8.0
23,85,54,Safe,28.33
23,85,54,Safe,85.0
23,85,54,Safe,85.0
23,80,54,Safe,16.0
23,67,54,Safe,5.15
23,58,54,Safe,6.44
23,58,54,Safe,58.0
23,58,54,Safe,58.0
23,159,54,Safe,17.67
23,154,54,Safe,30.8
23,143,54,Safe,13.0
23,138,54,Safe,27.6
23,129,54,Safe,14.33
23,126,54,Safe,42.0
23,124,54,Safe,62.0
23,118,54,Safe,19.67
23,105,54,Safe,8.08
23,102,54,Safe,34.0
23,99,54,Safe,33.0
23,94,54,Safe,18.8
23,92,54,Safe,46.0
23,92,54,Safe,92.0
23,92,54,Safe,92.0
23,81,54,Safe,7.36
23,74,54,Safe,10.57
23,74,54,Safe,74.0
23,70,54,Safe,17.5
23,70,54,Safe,70.0
23,70,54,Safe,70.0
23,70,54,Safe,70.0
23,59,54,Safe,5.36
23,116,54,Safe,8.92
23,99,54,Safe,5.82
23,81,54,Safe,4.5
23,71,54,Safe,7.1
23,71,54,Safe,71.0
23,71,54,Safe,71.0
23,60,54,Safe,5.45
23,181,54,Safe,12.93
23,181,54,Safe,181.0
23,174,54,Safe,24.86
23,161,54,Safe,12.38
23,161,54,Safe,161.0
23,161,54,Safe,161.0
23,161,54,Safe,161.0
24,144,46,Safe,144.0
24,134,46,Safe,13.4
24,132,46,Safe,66.0
24,129,46,Safe,43.0
24,129,46,Safe,129.0
24,129,46,Safe,129.0
24,120,46,Safe,13.33
24,120,46,Safe,120.0
24,120,46,Safe,120.0
24,120,46,Safe,120.0
24,120,46,Safe,120.0
24,120,46,Safe,120.0
24,120,46,Safe,120.0
24,116,46,Safe,29.0
24,116,46,Safe,116.0
24,109,46,Safe,15.57
24,93,46,Safe,5.81
24,76,46,Safe,4.47
24,72,46,Safe,18.0
24,69,46,Safe,23.0
24,69,46,Safe,69.0
24,60,46,Safe,6.67
24,52,46,Safe,6.5
24,111,46,Safe,13.88
24,99,46,Safe,8.25
24,88,46,Safe,8.0
24,76,46,Safe,6.33
24,76,46,Safe,76.0
24,76,46,Safe,76.0
24,72,46,Safe,18.0
24,69,46,Safe,23.0
24,69,46,Safe,69.0
24,65,46,Safe,16.25
24,56,46,Safe,6.22
24,52,46,Safe,13.0
24,127,46,Safe,21.17
24,123,46,Safe,30.75
24,115,46,Safe,14.38
24,113,46,Safe,56.5
24,113,46,Safe,113.0
24,107,46,Safe,17.83
24,99,46,Safe,12.38
24,89,46,Safe,8.9
24,89,46,Safe,89.0
24,84,46,Safe,16.8
24,84,46,Safe,84.0
24,62,46,Safe,2.82
24,57,46,Safe,11.4
24,49,46,Safe,6.13
24,117,46,Safe,9.0
24,110,46,Safe,15.71
24,108,46,Safe,54.0
24,104,46,Safe,26.0
24,95,46,Safe,10.56
24,81,46,Safe,5.79
24,81,46,Safe,81.0
24,72,46,Safe,8.0
24,66,46,Safe,11.0
24,66,46,Safe,66.0
24,58,46,Safe,7.25
24,58,46,Safe,58.0
24,58,46,Safe,58.0
24,53,46,Safe,10.6
24,47,46,Safe,7.83
24,47,46,Safe,47.0
24,47,46,Safe,47.0
24,47,46,Safe,47.0
24,47,46,Safe,47.0
24,127,46,Safe,25.4
24,127,46,Safe,127.0
24,118,46,Safe,13.11
24,118,46,Safe,118.0
24,118,46,Safe,118.0
24,106,46,Safe,8.83
24,92,46,Safe,6.57
24,92,46,Safe,92.0
24,70,46,Safe,3.18
24,65,46,Safe,13.0
24,61,46,Safe,15.25
24,61,46,Safe,61.0
24,55,46,Safe,9.17
24,55,46,Safe,55.0
24,53,46,Safe,26.5
24,53,46,Safe,53.0
24,47,46,Safe,7.83
24,47,46,Safe,47.0
24,47,46,Safe,47.0
24,142,46,Safe,11.83
24,123,46,Safe,6.47
24,123,46,Safe,123.0
24,123,46,Safe,123.0
24,111,46,Safe,9.25
24,111,46,Safe,111.0
24,111,46,Safe,111.0
24,106,46,Safe,21.2
24,97,46,Safe,10.78
24,85,46,Safe,7.08
24,85,46,Safe,85.0
24,79,46,Safe,13.17
24,62,46,Safe,3.65
24,52,46,Safe,5.2
24,141,46,Safe,6.71
24,135,46,Safe,22.5
24,132,46,Safe,44.0
24,124,46,Safe,15.5
24,124,46,Safe,124.0
24,124,46,Safe,124.0
24,119,46,Safe,23.8
24,119,46,Safe,119.0
24,107,46,Safe,8.92
24,101,46,Safe,16.83
24,101,46,Safe,101.0
24,97,46,Safe,24.25
24,97,46,Safe,97.0
24,97,46,Safe,97.0
24,97,46,Safe,97.0
24,97,46,Safe,97.0
24,97,46,Safe,97.0
24,97,46,Safe,97.0
24,97,46,Safe,97.0
24,88,46,Safe,9.78
24,85,46,Safe,28.33
24,83,46,Safe,41.5
24,77,46,Safe,12.83
24,72,46,Safe,14.4
24,72,46,Safe,72.0
24,66,46,Safe,11.0
24,62,46,Safe,15.5
24,53,46,Safe,5.89
24,53,46,Safe,53.0
24,50,46,Safe,16.67
24,47,46,Safe,15.67
24,47,46,Safe,47.0
24,89,46,Safe,22.25
24,74,46,Safe,4.93
24,66,46,Safe,8.25
24,55,46,Safe,5.0
24,51,46,Safe,12.75
24,191,46,Safe,27.29
24,191,46,Safe,191.0
24,191,46,Safe,191.0
24,180,46,Safe,16.36
24,175,46,Safe,35.0
24,168,46,Safe,24.0
24,168,46,Safe,168.0
24,161,46,Safe,23.0
24,152,46,Safe,16.89
24,138,46,Safe,9.86
24,138,46,Safe,138.0
24,138,46,Safe,138.0
24,138,46,Safe,138.0
24,135,46,Safe,45.0
24,122,46,Safe,9.38
24,115,46,Safe,16.43
24,115,46,Safe,115.0
24,107,46,Safe,13.38
24,107,46,Safe,107.0
24,102,46,Safe,20.4
24,91,46,Safe,8.27
24,91,46,Safe,91.0
24,84,46,Safe,12.0
24,84,46,Safe,84.0
24,84,46,Safe,84.0
24,71,46,Safe,5.46
24,69,46,Safe,34.5
24,69,46,Safe,69.0
24,69,46,Safe,69.0
24,63,46,Safe,10.5
24,63,46,Safe,63.0
24,63,46,Safe,63.0
24,52,46,Safe,4.73
24,186,46,Safe,31.0
24,186,46,Safe,186.0
24,183,46,Safe,61.0
24,179,46,Safe,44.75
24,169,46,Safe,16.9
24,169,46,Safe,169.0
24,161,46,Safe,20.13
24,145,46,Safe,9.06
24,137,46,Safe,17.13
24,130,46,Safe,18.57
24,127,46,Safe,42.33
24,127,46,Safe,127.0
24,122,46,Safe,24.4
24,102,46,Safe,5.1
24,96,46,Safe,16.0
24,96,46,Safe,96.0
24,96,46,Safe,96.0
24,96,46,Safe,96.0
24,96,46,Safe,96.0
24,96,46,Safe,96.0
24,93,46,Safe,31.0
24,93,46,Safe,93.0
24,82,46,Safe,7.45
24,82,46,Safe,82.0
24,82,46,Safe,82.0
24,78,46,Safe,19.5
24,74,46,Safe,18.5
24,74,46,Safe,74.0
24,61,46,Safe,4.69
24,53,46,Safe,6.63
24,73,46,Safe,7.3
24,73,46,Safe,73.0
24,73,46,Safe,73.0
24,73,46,Safe,73.0
24,64,46,Safe,7.11
24,64,46,Safe,64.0
24,63,46,Safe,63.0
24,63,46,Safe,63.0
24,57,46,Safe,9.5
24,52,46,Safe,10.4
24,52,46,Safe,52.0
24,52,46,Safe,52.0
24,52,46,Safe,52.0
24,51,46,Safe,51.0
24,51,46,Safe,51.0
24,136,46,Safe,22.67
24,117,46,Safe,6.16
24,117,46,Safe,117.0
24,99,46,Safe,5.5
24,94,46,Safe,18.8
24,89,46,Safe,17.8
24,89,46,Safe,89.0
24,85,46,Safe,21.25
24,78,46,Safe,11.14
24,78,46,Safe,78.0
24,77,46,Safe,77.0
24,64,46,Safe,4.92
24,64,46,Safe,64.0
24,64,46,Safe,64.0
24,56,46,Safe,7.0
24,56,46,Safe,56.0
24,51,46,Safe,10.2
24,51,46,Safe,51.0
24,51,46,Safe,51.0
24,51,46,Safe,51.0
24,174,46,Safe,29.0
24,171,46,Safe,57.0
24,158,46,Safe,12.15
24,150,46,Safe,18.75
24,150,46,Safe,150.0
24,147,46,Safe,49.0
24,141,46,Safe,23.5
24,131,46,Safe,13.1
24,131,46,Safe,131.0
24,130,46,Safe,130.0
24,130,46,Safe,130.0
24,129,46,Safe,129.0
24,129,46,Safe,129.0
24,125,46,Safe,31.25
24,115,46,Safe,11.5
24,115,46,Safe,115.0
24,103,46,Safe,8.58
24,103,46,Safe,103.0
24,103,46,Safe,103.0
24,95,46,Safe,11.88
24,95,46,Safe,95.0
24,87,46,Safe,10.88
24,79,46,Safe,9.88
24,74,46,Safe,14.8
24,74,46,Safe,74.0
24,74,46,Safe,74.0
24,61,46,Safe,4.69
24,61,46,Safe,61.0
24,55,46,Safe,9.17
24,148,46,Safe,5.69
24,142,46,Safe,23.67
24,136,46,Safe,22.67
24,130,46,Safe,21.67
24,123,46,Safe,17.57
24,114,46,Safe,12.67
24,108,46,Safe,18.0
24,104,46,Safe,26.0
24,99,46,Safe,19.8
24,94,46,Safe,18.8
24,86,46,Safe,10.75
24,86,46,Safe,86.0
24,86,46,Safe,86.0
24,79,46,Safe,11.29
24,74,46,Safe,14.8
24,64,46,Safe,6.4
24,63,46,Safe,63.0
24,63,46,Safe,63.0
